#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.00055982167,-0.00023675991000000006,0.00079658158,3.4323648
410.0,0.00054653245,-0.00024055056999999996,0.00078708302,3.4770041
420.0,0.00053173631,-0.00024093801000000007,0.00077267432,3.4911842
430.0,0.0005217965,-0.00023994219000000004,0.00076173869,3.506142
440.0,0.00052783113,-0.00024136236000000004,0.00076919349,3.5761431
450.0,0.0005375591,-0.00024176736000000002,0.00077932646,3.6628266
460.0,0.00053587861,-0.00023385204000000005,0.00076973065,3.6658621
470.0,0.00054697472,-0.00023181819999999991,0.00077879292,3.7679304
480.0,0.00059125414,-0.00023987304999999995,0.00083112719,4.0289481
490.0,0.00067030703,-0.00027193547,0.0009422425,4.6666572
500.0,0.00082243347,-0.0003551039299999999,0.0011775374,6.2458559
510.0,0.0010777197,-0.0005221404999999999,0.0015998602,9.8386193
520.0,0.0014229018,-0.0007887119000000002,0.0022116137,17.075854
530.0,0.0015831341,-0.0010406362999999998,0.0026237704,25.471245
540.0,0.0014711066,-0.0011830177,0.0026541243,32.560846
550.0,0.0011394451,-0.0011681772000000001,0.0023076223,35.678962
560.0,0.00079647234,-0.00106978436,0.0018662567,36.478646
570.0,0.00050845084,-0.00095232136,0.0014607722,36.076643
580.0,0.00029586202,-0.00085289218,0.0011487542,35.580391
590.0,0.0001425502,-0.0007807226599999999,0.00092327286,35.278354
600.0,3.258306e-05,-0.0007336596900000001,0.00076624275,35.681726
610.0,-5.4157738e-05,-0.0007151369379999999,0.0006609792,37.209277
620.0,-0.00012937445,-0.00072069353,0.00059131908,40.0679
630.0,-0.00019809944,-0.0007420541400000001,0.0005439547,44.385111
640.0,-0.00027155738,-0.0007912800999999999,0.00051972272,50.569192
650.0,-0.00035918885,-0.0008764571699999999,0.00051726832,59.341609
660.0,-0.00047457299,-0.0010135453199999998,0.00053897233,71.842383
670.0,-0.00065084855,-0.0012535977799999999,0.00060274923,89.843091
680.0,-0.00092083982,-0.0016336508,0.00071281098,117.08468
690.0,-0.0013404622,-0.0022307957600000003,0.00089033356,158.42226
700.0,-0.0020592164,-0.0032514587000000003,0.0011922423,227.23718
710.0,-0.0032949354,-0.0049717510999999995,0.0016768157,340.77618
720.0,-0.0051655007,-0.0074724831,0.0023069824,505.27614
730.0,-0.0058380134,-0.0081465697,0.0023085563,542.41414
740.0,-0.0044094669,-0.0059761007,0.0015666338,387.26789
750.0,-0.0029004123,-0.0038287530199999998,0.00092834072,240.59057
760.0,-0.0019469635,-0.0025143608500000003,0.00056739735,153.31443
770.0,-0.0013448218,-0.00170417358,0.00035935178,101.36664
780.0,-0.00096592513,-0.00120405735,0.00023813222,70.094261
790.0,-0.0007192562,-0.00088351859,0.00016426239,50.385631
800.0,-0.00055243402,-0.00066931515,0.00011688113,37.425644
810.0,-0.00043620859,-0.000521675266,8.5466676e-05,28.565585
820.0,-0.00035316345,-0.00041721698800000005,6.4053538e-05,22.339519
830.0,-0.00028910826,-0.000337491242,4.8382982e-05,17.783045
840.0,-0.00024180694,-0.00027916720499999997,3.7360265e-05,14.427321
850.0,-0.00020645537,-0.000235972469,2.9517099e-05,11.924435
860.0,-0.00017899057,-0.000202791954,2.3801384e-05,10.029313
870.0,-0.00015627109,-0.000175789992,1.9518902e-05,8.5550677
880.0,-0.00013689738,-0.000153090715,1.6193335e-05,7.3644372
890.0,-0.00012057136,-0.000134169668,1.3598308e-05,6.3842727
900.0,-0.00010808937,-0.000119789283,1.1699913e-05,5.597813
