#Lambda,Qext,Qsca,Qabs,E^2
400.0,2.7854873e-06,-5.778686800000001e-06,8.5641741e-06,2.4374343
410.0,2.695841e-06,-5.8260238e-06,8.5218648e-06,2.4780299
420.0,2.617853e-06,-5.790125499999999e-06,8.4079785e-06,2.5004556
430.0,2.6129181e-06,-5.7546948e-06,8.3676129e-06,2.5350877
440.0,2.7930774e-06,-5.8808893e-06,8.6739667e-06,2.6392377
450.0,3.0463273e-06,-5.998903199999999e-06,9.0452305e-06,2.7654662
460.0,3.2400807e-06,-5.8340593e-06,9.07414e-06,2.823661
470.0,3.5590485e-06,-5.8798461e-06,9.4388946e-06,2.9691045
480.0,4.3184305e-06,-6.4285255e-06,1.0746956e-05,3.3127516
490.0,5.4604157e-06,-7.9216313e-06,1.3382047e-05,3.9880687
500.0,7.4876374e-06,-1.18625056e-05,1.9350143e-05,5.5102369
510.0,1.0810173e-05,-2.1136998e-05,3.1947171e-05,8.9150212
520.0,1.5168436e-05,-4.0344883e-05,5.5513319e-05,16.293827
530.0,1.538198e-05,-6.5646046e-05,8.1028026e-05,26.817542
540.0,9.7362767e-06,-9.46734733e-05,0.00010440975,40.713207
550.0,-1.8396741e-06,-0.0001230825641,0.00012124289,56.882066
560.0,-1.7133569e-05,-0.000153969869,0.0001368363,77.970723
570.0,-3.6036031e-05,-0.000181467271,0.00014543124,102.21031
580.0,-5.1279584e-05,-0.000181388054,0.00013010847,115.48063
590.0,-4.9628896e-05,-0.000134766576,8.513768e-05,97.638464
600.0,-3.5848352e-05,-7.9845752e-05,4.39974e-05,65.758488
610.0,-2.3113825e-05,-4.4499825000000006e-05,2.1386e-05,41.024711
620.0,-1.4978647e-05,-2.6146636e-05,1.1167989e-05,26.313496
630.0,-1.0192482e-05,-1.68374373e-05,6.6449553e-06,18.047887
640.0,-7.3157921e-06,-1.18549629e-05,4.5391708e-06,13.07834
650.0,-5.5448052e-06,-9.101129e-06,3.5563238e-06,10.051502
660.0,-4.3646149e-06,-7.3649328e-06,3.0003179e-06,8.1353051
670.0,-3.4913119e-06,-6.0437415999999995e-06,2.5524297e-06,6.7061922
680.0,-2.817183e-06,-4.9387967999999994e-06,2.1216138e-06,5.5792574
690.0,-2.2447457e-06,-3.9016497e-06,1.656904e-06,4.6137979
700.0,-1.7949376e-06,-3.0832596999999997e-06,1.2883221e-06,3.7913936
710.0,-1.4396279e-06,-2.40749078e-06,9.6786288e-07,3.1225076
720.0,-1.1439595e-06,-1.82549952e-06,6.8154002e-07,2.5745008
730.0,-9.3435169e-07,-1.42822397e-06,4.9387228e-07,2.1501921
740.0,-8.0096963e-07,-1.20071473e-06,3.997451e-07,1.8385854
750.0,-7.0080896e-07,-1.03876499e-06,3.3795603e-07,1.598256
760.0,-6.105575e-07,-8.930588100000001e-07,2.8250131e-07,1.3963472
770.0,-5.2607056e-07,-7.6580539e-07,2.3973483e-07,1.2219145
780.0,-4.5918811e-07,-6.6567057e-07,2.0648246e-07,1.0742552
790.0,-4.1006584e-07,-5.850518e-07,1.7498596e-07,0.94960621
800.0,-3.7025668e-07,-5.1930924e-07,1.4905256e-07,0.84482258
810.0,-3.3802141e-07,-4.6773104e-07,1.2970963e-07,0.75565782
820.0,-3.1293033e-07,-4.3112674e-07,1.1819641e-07,0.68022071
830.0,-2.8991029e-07,-4.008861e-07,1.1097581e-07,0.61525242
840.0,-2.6859188e-07,-3.7056134e-07,1.0196946e-07,0.55783914
850.0,-2.4629111e-07,-3.34794847e-07,8.8503737e-08,0.50563695
860.0,-2.2466626e-07,-3.00534218e-07,7.5867958e-08,0.45960163
870.0,-2.0515316e-07,-2.71100158e-07,6.5946998e-08,0.41995865
880.0,-1.8749043e-07,-2.45227724e-07,5.7737294e-08,0.3854163
890.0,-1.7193321e-07,-2.22792601e-07,5.0859391e-08,0.3544605
900.0,-1.6186716e-07,-2.08119968e-07,4.6252808e-08,0.3277751
910.0,-1.5408873e-07,-1.97547848e-07,4.3459118e-08,0.30453215
920.0,-1.4715363e-07,-1.88088129e-07,4.0934499e-08,0.28351218
930.0,-1.4036844e-07,-1.7861364600000003e-07,3.8245206e-08,0.26428787
940.0,-1.3384677e-07,-1.6873416400000002e-07,3.4887394e-08,0.24645778
950.0,-1.2627016e-07,-1.58075349e-07,3.1805189e-08,0.23011531
960.0,-1.184828e-07,-1.47808374e-07,2.9325574e-08,0.21523422
970.0,-1.1110775e-07,-1.38640723e-07,2.7532973e-08,0.20177433
980.0,-1.0433941e-07,-1.30494303e-07,2.6154893e-08,0.18954737
990.0,-9.766878e-08,-1.22490771e-07,2.4821991e-08,0.17821636
1000.0,nan,nan,nan,nan
