#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.0028912824,0.00018178129999999989,0.0027095011,1.821431
410.0,0.0028389777,0.0001679558000000003,0.0026710219,1.8359081
420.0,0.002776373,0.0001540986999999999,0.0026222743,1.8427613
430.0,0.0027097378,0.00014059629999999988,0.0025691415,1.8420664
440.0,0.0026494509,0.00012798309999999995,0.0025214678,1.8351407
450.0,0.0025850113,0.00011584590000000014,0.0024691654,1.8209949
460.0,0.0024929462,0.0001027853999999999,0.0023901608,1.7903129
470.0,0.0024198007,9.21387000000001e-05,0.002327662,1.7654372
480.0,0.0023575868,8.299739999999972e-05,0.0022745894,1.7401442
490.0,0.0023502198,7.901079999999986e-05,0.002271209,1.7547409
500.0,0.0024304757,8.29041e-05,0.0023475716,1.8500503
510.0,0.0026147196,9.760379999999977e-05,0.0025171158,2.085796
520.0,0.002889234,0.00012391209999999993,0.0027653219,2.5160991
530.0,0.003262092,0.0001579706999999997,0.0031041213,3.1269114
540.0,0.0036811675,0.0002005602000000003,0.0034806073,3.9340627
550.0,0.0042306899,0.0002651314000000002,0.0039655585,5.1456848
560.0,0.0050215418,0.00037193630000000033,0.0046496055,7.1857515
570.0,0.0063515428,0.0005681795,0.0057833633,11.070492
580.0,0.0085780285,0.0009284786999999997,0.0076495498,18.610393
590.0,0.011871411,0.0015343509999999998,0.01033706,32.225241
600.0,0.014321861,0.002171381,0.01215048,48.436992
610.0,0.012620536,0.0022037659999999994,0.01041677,52.638308
620.0,0.0086372885,0.0017118950999999993,0.0069253934,43.973344
630.0,0.0055197338,0.0012323786000000003,0.0042873552,34.100773
640.0,0.003573772,0.0008863167999999997,0.0026874552,26.437923
650.0,0.0024205884,0.0006572879000000002,0.0017633005,21.129467
660.0,0.0017246307,0.0005046346999999999,0.001219996,17.465743
670.0,0.0013050101,0.0003982828499999999,0.00090672725,14.822409
680.0,0.0010239186,0.00032257044999999993,0.00070134815,12.894641
690.0,0.00082908283,0.00026694331,0.00056213952,11.445725
700.0,0.00068890324,0.00022463853999999994,0.0004642647,10.315994
710.0,0.00058392639,0.00019173836999999998,0.00039218802,9.4157199
720.0,0.00050023236,0.00016534069999999995,0.00033489166,8.671731
730.0,0.00043397694,0.00014401473000000004,0.00028996221,8.0566325
740.0,0.00038174045,0.00012667165999999999,0.00025506879,7.5496545
750.0,0.00033955133,0.00011227090999999998,0.00022728042,7.121746
760.0,0.00030538679,0.00010018462999999999,0.00020520216,6.7576674
770.0,0.00027669799,8.989332000000001e-05,0.00018680467,6.4414834
780.0,0.00025202219,8.107623000000002e-05,0.00017094596,6.1662433
790.0,0.00023048702,7.346519000000002e-05,0.00015702183,5.924194
800.0,0.00021143714,6.683961000000002e-05,0.00014459753,5.7087596
810.0,0.00019458587,6.103576999999999e-05,0.0001335501,5.5159792
820.0,0.00017974475,5.592220000000001e-05,0.00012382255,5.3432994
830.0,0.00016523851,5.1371740000000004e-05,0.00011386677,5.1866444
840.0,0.00015258402,4.733324999999999e-05,0.00010525077,5.0457552
850.0,0.00014168139,4.373486699999999e-05,9.7946523e-05,4.9188403
860.0,0.00013226468,4.051312500000001e-05,9.1751555e-05,4.8043915
870.0,0.00012402228,3.7627278e-05,8.6395002e-05,4.7010259
880.0,0.00011668073,3.5026285999999995e-05,8.1654444e-05,4.6065893
890.0,0.00011016846,3.2675673e-05,7.7492787e-05,4.519409
900.0,0.00010526342,3.0565444000000004e-05,7.4697976e-05,4.4405426
