#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.0031368367,0.00021736529999999985,0.0029194714,1.9883249
410.0,0.0030811243,0.00020101929999999987,0.002880105,2.0062429
420.0,0.0030134954,0.00018450279999999986,0.0028289926,2.0144472
430.0,0.0029426276,0.00016846059999999982,0.002774167,2.0140208
440.0,0.0028829216,0.00015377079999999996,0.0027291508,2.0082859
450.0,0.0028195014,0.0001396243000000002,0.0026798771,1.9942599
460.0,0.0027224345,0.00012400540000000009,0.0025984291,1.9579913
470.0,0.0026489363,0.00011148799999999986,0.0025374483,1.9307117
480.0,0.0025930997,0.00010108800000000005,0.0024920117,1.9062454
490.0,0.002602339,9.731730000000008e-05,0.0025050217,1.9350731
500.0,0.0027190233,0.00010426930000000025,0.002614754,2.0758033
510.0,0.0029692897,0.00012758920000000007,0.0028417005,2.4261427
520.0,0.0033585592,0.00017418120000000032,0.003184378,3.1275517
530.0,0.0040013056,0.0002508859000000005,0.0037504197,4.3307908
540.0,0.0049606009,0.00037549139999999964,0.0045851095,6.363776
550.0,0.0064166921,0.0005805275000000006,0.0058361646,9.893781
560.0,0.0084509294,0.0009057608999999993,0.0075451685,15.917922
570.0,0.010998968,0.0013816205999999994,0.0096173474,25.529058
580.0,0.012699221,0.0018416179999999997,0.010857603,36.291166
590.0,0.011413203,0.0018751424999999995,0.0095380605,39.799735
600.0,0.0082574657,0.0015129749999999989,0.0067444907,34.787604
610.0,0.0055353664,0.0011118750999999996,0.0044234913,27.785407
620.0,0.0037780183,0.0008188895999999999,0.0029591287,22.278515
630.0,0.0027060245,0.0006254297000000001,0.0020805948,18.541946
640.0,0.0020352753,0.0004924645000000001,0.0015428108,15.917132
650.0,0.0015994794,0.00040042379999999985,0.0011990556,14.083662
660.0,0.001288593,0.00033458508999999995,0.00095400791,12.730829
670.0,0.0010495535,0.0002836569099999999,0.00076589659,11.547339
680.0,0.00085189002,0.00024230870999999998,0.00060958131,10.489493
690.0,0.00069680513,0.0002082491,0.00048855603,9.564025
700.0,0.00058036497,0.0001801328,0.00040023217,8.7810414
710.0,0.00049347928,0.00015708398999999997,0.00033639529,8.1354152
720.0,0.00042509718,0.00013800956,0.00028708762,7.5942602
730.0,0.00037030544,0.00012214316999999998,0.00024816227,7.1357396
740.0,0.00032663309,0.00010887099000000003,0.0002177621,6.7484865
750.0,0.00029110437,9.762048000000001e-05,0.00019348389,6.4172043
760.0,0.00026171473,8.799854999999999e-05,0.00017371618,6.129862
770.0,0.00023666494,7.966285999999999e-05,0.00015700208,5.8756418
780.0,0.00021499557,7.240772999999998e-05,0.00014258784,5.6516078
790.0,0.00019617582,6.605992e-05,0.0001301159,5.4537254
800.0,0.00017969396,6.0480489999999984e-05,0.00011921347,5.2772333
810.0,0.00016511917,5.554351e-05,0.00010957566,5.1185795
820.0,0.00015223434,5.115329000000001e-05,0.00010108105,4.9758849
830.0,0.00013969689,4.721827999999999e-05,9.247861e-05,4.8460154
840.0,0.00012869389,4.3698265e-05,8.4995625e-05,4.7284696
850.0,0.00011904315,4.054371900000001e-05,7.8499431e-05,4.6216128
860.0,0.0001105184,3.770080400000001e-05,7.2817596e-05,4.5238254
870.0,0.00010300841,3.5132345000000006e-05,6.7876065e-05,4.4339675
880.0,9.6374876e-05,3.2803537e-05,6.3571339e-05,4.3513128
890.0,9.044058e-05,3.068674899999999e-05,5.9753831e-05,4.2746997
900.0,8.5921238e-05,2.8773995000000006e-05,5.7147243e-05,4.2057406
910.0,8.199639e-05,2.7024507000000004e-05,5.4971883e-05,4.1420837
920.0,7.8424122e-05,2.5414244999999994e-05,5.3009877e-05,4.082838
930.0,7.5169108e-05,2.3926704e-05,5.1242404e-05,4.0277038
940.0,7.2191348e-05,2.2559252000000008e-05,4.9632096e-05,3.9762851
950.0,6.9436685e-05,2.1294331000000002e-05,4.8142354e-05,3.9281281
960.0,6.6871161e-05,2.0121563999999995e-05,4.6749597e-05,3.882846
970.0,6.4469593e-05,1.9034516e-05,4.5435077e-05,3.8401244
980.0,6.2214882e-05,1.8023237999999998e-05,4.4191644e-05,3.799767
990.0,5.992506e-05,1.7081221999999995e-05,4.2843838e-05,3.7612323
1000.0,nan,nan,nan,nan
