#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.0036330358,0.0003509423,0.0032820935,2.6596842
410.0,0.0035522695,0.0003234519000000001,0.0032288176,2.681188
420.0,0.0034620437,0.0002960580000000001,0.0031659857,2.6872807
430.0,0.0033826923,0.0002709793000000003,0.003111713,2.6882436
440.0,0.003349264,0.0002514555,0.0030978085,2.7053591
450.0,0.0033267559,0.00023344160000000024,0.0030933143,2.7187144
460.0,0.0032619144,0.0002113191000000002,0.0030505953,2.6867218
470.0,0.0032452674,0.00019557820000000014,0.0030496892,2.6871221
480.0,0.0033300898,0.0001893508999999999,0.0031407389,2.7563097
490.0,0.003554081,0.00019938050000000004,0.0033547005,2.9862293
500.0,0.0040545562,0.00024313190000000004,0.0038114243,3.6049074
510.0,0.0049337411,0.0003458573999999999,0.0045878837,5.0009846
520.0,0.0061219152,0.0005300533000000005,0.0055918619,7.6320944
530.0,0.0066554373,0.0006844849999999994,0.0059709523,10.275266
540.0,0.006218187,0.0007440952999999998,0.0054740917,11.91449
550.0,0.0050210226,0.0006839517000000002,0.0043370709,11.848841
560.0,0.003783911,0.0005810035000000002,0.0032029075,10.944528
570.0,0.0027523779,0.00047042860000000037,0.0022819493,9.6721184
580.0,0.0020038193,0.00037507010000000017,0.0016287492,8.4318485
590.0,0.0014846512,0.0002977232,0.001186928,7.3307637
600.0,0.0011338775,0.00023914729000000013,0.00089473021,6.4520751
610.0,0.0008947645,0.00019477353000000002,0.00069999097,5.7643288
620.0,0.00072322657,0.00016086686999999995,0.0005623597,5.2247392
630.0,0.00059312046,0.00013460376000000007,0.0004585167,4.7826616
640.0,0.00049863002,0.00011327881000000004,0.00038535121,4.3935766
650.0,0.0004320168,9.569836000000004e-05,0.00033631844,4.050227
660.0,0.00038699051,8.096176e-05,0.00030602875,3.7429647
670.0,0.00036552833,6.839119999999996e-05,0.00029713713,3.4613522
680.0,0.00035880777,5.7496000000000034e-05,0.00030131177,3.1972177
690.0,0.00036609798,4.8135940000000024e-05,0.00031796204,2.952425
700.0,0.00039238303,3.972253000000001e-05,0.0003526605,2.7100023
710.0,0.00044295585,3.209923000000001e-05,0.00041085662,2.466686
720.0,0.00054336542,2.4654259999999976e-05,0.00051871116,2.1969188
730.0,0.0007219964,1.8639679999999975e-05,0.00070335672,1.9584811
740.0,0.00099339249,1.600709999999999e-05,0.00097738539,1.8578485
750.0,0.001431172,1.8829799999999994e-05,0.0014123422,2.0276735
760.0,0.0021144766,3.246039999999992e-05,0.0020820162,2.8089687
770.0,0.0030909613,6.746769999999968e-05,0.0030234936,4.9172163
780.0,0.0037342601,0.00011729300000000008,0.0036169671,8.1746239
790.0,0.0032888214,0.00014101979999999988,0.0031478016,10.105469
800.0,0.0023574815,0.0001303897000000001,0.0022270918,9.8800992
810.0,0.001616338,0.00010993149999999991,0.0015064065,8.8864524
820.0,0.0011383064,9.174400000000016e-05,0.0010465624,7.9245711
830.0,0.0008267849,7.757418999999996e-05,0.00074921071,7.1527353
840.0,0.0006252682,6.661398999999993e-05,0.00055865421,6.5470406
850.0,0.00049105708,5.8096980000000035e-05,0.0004329601,6.074419
860.0,0.00039794953,5.134581999999998e-05,0.00034660371,5.7007396
870.0,0.0003311724,4.588477000000001e-05,0.00028528763,5.3994221
880.0,0.00028214408,4.138140000000003e-05,0.00024076268,5.1524791
890.0,0.00024527255,3.761863000000001e-05,0.00020765392,4.9480547
900.0,0.00021885983,3.447349e-05,0.00018438634,4.7816387
