#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.0036570784,0.0003363788999999999,0.0033206995,2.5820386
410.0,0.0035814435,0.0003104436999999999,0.0032709998,2.6049592
420.0,0.0034950467,0.0002845343,0.0032105124,2.6132565
430.0,0.0034155688,0.00026045250000000016,0.0031551163,2.6146728
440.0,0.003373432,0.00024082589999999994,0.0031326061,2.625734
450.0,0.0033385666,0.000222505,0.0031160616,2.6311239
460.0,0.0032622908,0.00020074479999999994,0.003061546,2.59579
470.0,0.0032291289,0.0001846745999999999,0.0030444543,2.5869478
480.0,0.003277431,0.00017622619999999988,0.0031012048,2.6290073
490.0,0.0034500005,0.00018175810000000021,0.0032682424,2.805522
500.0,0.0038624985,0.00021458939999999998,0.0036479091,3.2949792
510.0,0.0045978687,0.00029185940000000035,0.0043060093,4.3771094
520.0,0.005597576,0.0004232111999999998,0.0051743648,6.3116553
530.0,0.0061347209,0.0005229956999999999,0.0056117252,8.1229675
540.0,0.005966492,0.0005449180000000001,0.005421574,9.0456022
550.0,0.0052911678,0.0004854857999999993,0.004805682,8.7573872
560.0,0.0046871756,0.0004078164999999998,0.0042793591,8.0319468
570.0,0.0044382845,0.0003515995000000008,0.004086685,7.519352
580.0,0.0046902401,0.00035067379999999954,0.0043395663,7.9578684
590.0,0.0054207461,0.00044058050000000005,0.0049801656,10.3064
600.0,0.005889517,0.0005993752000000001,0.0052901418,14.484414
610.0,0.0049643797,0.0006595973000000002,0.0043047824,16.850693
620.0,0.0034071919,0.0005752367999999996,0.0028319551,15.778646
630.0,0.0022431279,0.00046321769999999995,0.0017799102,13.715386
640.0,0.0015162302,0.00036924799999999997,0.0011469822,11.816724
650.0,0.0010755472,0.00029937038999999993,0.00077617681,10.343506
660.0,0.00080050136,0.00024786244000000004,0.00055263892,9.2269532
670.0,0.00062984449,0.00020867437999999995,0.00042117011,8.3505269
680.0,0.00051238529,0.00017848693999999998,0.00033389835,7.6669787
690.0,0.0004292969,0.00015478870000000002,0.0002745082,7.1267872
700.0,0.00036811429,0.00013566881,0.00023244548,6.6855668
710.0,0.00032131038,0.00012001673000000001,0.00020129365,6.3197684
720.0,0.0002827578,0.00010688859000000002,0.00017586921,6.0063538
730.0,0.00025135675,9.583158999999997e-05,0.00015552516,5.7377305
740.0,0.00022585638,8.647475e-05,0.00013938163,5.5075678
750.0,0.00020459644,7.841653000000001e-05,0.00012617991,5.3063519
760.0,0.00018701644,7.141786e-05,0.00011559858,5.1301357
770.0,0.00017207915,6.52865e-05,0.00010679265,4.9738757
780.0,0.00015891713,5.989092700000001e-05,9.9026203e-05,4.8344788
790.0,0.0001471277,5.511645700000001e-05,9.2011243e-05,4.7088991
800.0,0.00013664725,5.0862142000000004e-05,8.5785108e-05,4.5957236
810.0,0.0001273851,4.7057677999999995e-05,8.0327422e-05,4.4937527
820.0,0.00011908224,4.3646813999999995e-05,7.5435426e-05,4.4009204
830.0,0.00011076268,4.0560673999999995e-05,7.0202006e-05,4.3151107
840.0,0.00010336234,3.7773863e-05,6.5588477e-05,4.236242
850.0,9.6818698e-05,3.525317399999999e-05,6.1565524e-05,4.1637522
860.0,9.0986392e-05,3.2960982e-05,5.802541e-05,4.0968794
870.0,8.5852073e-05,3.0879119e-05,5.4972954e-05,4.0353912
880.0,8.131335e-05,2.8969866999999998e-05,5.2343483e-05,3.979077
890.0,7.7228463e-05,2.7225837000000007e-05,5.0002626e-05,3.927143
900.0,7.4022926e-05,2.5642399e-05,4.8380527e-05,3.8795562
