#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.0034089628,0.0003040447000000001,0.0031049181,2.4367861
410.0,0.0033341326,0.0002800953999999999,0.0030540372,2.4549106
420.0,0.0032505737,0.00025632569999999976,0.002994248,2.4600825
430.0,0.0031762285,0.00023453230000000007,0.0029416962,2.4604933
440.0,0.0031421834,0.00021736549999999992,0.0029248179,2.4733584
450.0,0.0031170864,0.00020146140000000014,0.002915625,2.4822334
460.0,0.0030531015,0.00018218390000000013,0.0028709176,2.4529628
470.0,0.0030319901,0.0001682496999999999,0.0028637404,2.449821
480.0,0.0031007404,0.00016224350000000002,0.0029384969,2.5025179
490.0,0.0032951143,0.00016978800000000014,0.0031253263,2.6878438
500.0,0.0037384516,0.00020515220000000018,0.0035332994,3.1923973
510.0,0.0045240606,0.00028872260000000014,0.004235338,4.3317584
520.0,0.0055929178,0.0004381926999999994,0.0051547251,6.4723875
530.0,0.0060800764,0.0005614808000000008,0.0055185956,8.602184
540.0,0.0056864572,0.0006044689999999998,0.0050819882,9.8695257
550.0,0.0046004668,0.0005482777000000005,0.0040521891,9.7104682
560.0,0.0034796428,0.000458305,0.0030213378,8.8660435
570.0,0.0025511733,0.0003640386999999999,0.0021871346,7.7405506
580.0,0.0018846258,0.0002838526,0.0016007732,6.6693245
590.0,0.0014277066,0.00021934539999999983,0.0012083612,5.7381402
600.0,0.0011154146,0.0001705808000000001,0.0009448338,4.9883288
610.0,0.00090023827,0.00013357681000000007,0.00076666146,4.3626
620.0,0.000754968,0.00010516660999999991,0.00064980139,3.8367605
630.0,0.00065625319,8.299602999999999e-05,0.00057325716,3.3945811
640.0,0.00059651366,6.488361999999997e-05,0.00053163004,3.0018263
650.0,0.00056898162,4.985736000000002e-05,0.00051912426,2.6459898
660.0,0.00057331042,3.728626999999999e-05,0.00053602415,2.3189947
670.0,0.00062641195,2.7005509999999998e-05,0.00059940644,2.0247858
680.0,0.00073121344,1.8908229999999937e-05,0.00071230521,1.7693019
690.0,0.00090728228,1.384536000000004e-05,0.00089343692,1.5949523
700.0,0.0012179965,1.3455400000000027e-05,0.0012045411,1.581349
710.0,0.0017768909,2.314120000000003e-05,0.0017537497,1.9835038
720.0,0.002949137,6.300260000000014e-05,0.0028861344,3.7589786
730.0,0.0049406022,0.00016941299999999933,0.0047711892,8.8628034
740.0,0.0062468974,0.0002971938999999993,0.0059497035,15.657428
750.0,0.0053691961,0.00032686840000000026,0.0050423277,18.099987
760.0,0.0037202473,0.0002735280999999999,0.0034467192,16.147277
770.0,0.0024583441,0.0002121775999999998,0.0022461665,13.418219
780.0,0.0016862084,0.00016586240000000005,0.001520346,11.244733
790.0,0.0012178718,0.00013335559999999992,0.0010845162,9.6811712
800.0,0.00091995396,0.00011018036000000006,0.0008097736,8.5506947
810.0,0.00072208462,9.309153000000006e-05,0.00062899309,7.709947
820.0,0.00058542247,8.015802000000002e-05,0.00050526445,7.0712447
830.0,0.00048176623,7.004867e-05,0.00041171756,6.5702631
840.0,0.00040435691,6.197232e-05,0.00034238459,6.1693696
850.0,0.00034523186,5.5362260000000035e-05,0.0002898696,5.841366
860.0,0.00029897365,4.985180000000001e-05,0.00024912185,5.5677446
870.0,0.00026207569,4.519379000000003e-05,0.0002168819,5.3356731
880.0,0.00023232321,4.120344999999998e-05,0.00019111976,5.1356138
890.0,0.00020845323,3.773789999999999e-05,0.00017071533,4.9615641
900.0,0.00019114751,3.476854e-05,0.00015637897,4.8145142
