#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.0028854277,0.00017912599999999994,0.0027063017,1.804276
410.0,0.002834193,0.0001655888000000002,0.0026686042,1.8190857
420.0,0.0027722152,0.00015195839999999992,0.0026202568,1.8261866
430.0,0.0027052236,0.0001385945999999999,0.002566629,1.8253789
440.0,0.0026425204,0.00012597499999999996,0.0025165454,1.8174057
450.0,0.0025745855,0.00011379200000000015,0.0024607935,1.8018803
460.0,0.0024789136,0.00010071569999999972,0.0023781979,1.7700938
470.0,0.002400966,9.001669999999986e-05,0.0023109493,1.7436157
480.0,0.0023279527,8.054020000000011e-05,0.0022474125,1.7139517
490.0,0.0023051234,7.605080000000009e-05,0.0022290726,1.7216644
500.0,0.0023585249,7.907930000000023e-05,0.0022794456,1.804673
510.0,0.0024986413,9.294620000000007e-05,0.0024056951,2.0253327
520.0,0.0027182454,0.0001210657999999999,0.0025971796,2.4685935
530.0,0.0031286251,0.00016773660000000013,0.0029608885,3.2345542
540.0,0.0037229833,0.00023982639999999998,0.0034831569,4.4603848
550.0,0.0045940369,0.00035283229999999964,0.0042412046,6.4474798
560.0,0.0058116839,0.0005300972999999999,0.0052815866,9.7448349
570.0,0.0077136555,0.0008334919000000003,0.0068801636,15.724394
580.0,0.010580786,0.0013426241000000002,0.0092381619,26.461515
590.0,0.013845409,0.002034118999999999,0.01181129,42.449734
600.0,0.014425655,0.002424819,0.012000836,54.067504
610.0,0.011068246,0.002102453800000001,0.0089657922,50.353022
620.0,0.0072423167,0.0015395857000000002,0.005702731,39.70734
630.0,0.0046651285,0.0011057624999999999,0.003559366,30.733073
640.0,0.0030889978,0.0008072012999999997,0.0022817965,24.180507
650.0,0.0021375415,0.0006084585999999999,0.0015290829,19.631826
660.0,0.0015487589,0.00047355430000000005,0.0010752046,16.439951
670.0,0.0011865531,0.00037779563,0.00080875747,14.095837
680.0,0.00094009336,0.00030838389,0.00063170947,12.355729
690.0,0.00076793107,0.00025672440999999994,0.00051120666,11.032756
700.0,0.0006437495,0.00021708936999999994,0.00042666013,9.9938596
710.0,0.0005505253,0.00018606967000000006,0.00036445563,9.1630363
720.0,0.00047549023,0.00016108689000000003,0.00031440334,8.4736281
730.0,0.00041527106,0.00014076827,0.00027450279,7.8998151
740.0,0.00036730976,0.00012413211000000002,0.00024317765,7.4232146
750.0,0.00032831084,0.00011025154000000002,0.0002180593,7.0178226
760.0,0.00029653253,9.856234e-05,0.00019797019,6.6710295
770.0,0.00026965736,8.8573e-05,0.00018108436,6.3689475
780.0,0.00024645351,7.999036000000002e-05,0.00016646315,6.1054616
790.0,0.00022620549,7.256533999999999e-05,0.00015364015,5.8733122
800.0,0.00020828842,6.608967e-05,0.00014219875,5.6660497
810.0,0.00019240744,6.040711e-05,0.00013200033,5.4804887
820.0,0.00017835091,5.539253e-05,0.00012295838,5.3142049
830.0,0.00016454072,5.0923749999999985e-05,0.00011361697,5.1633789
840.0,0.00015239678,4.6955210000000015e-05,0.00010544157,5.0270683
850.0,0.00014182576,4.340903799999999e-05,9.8416722e-05,4.9035641
860.0,0.0001326694,4.0238973000000005e-05,9.2430427e-05,4.7915848
870.0,0.00012472993,3.7385856999999986e-05,8.7344073e-05,4.6903437
880.0,0.00011778636,3.4813856e-05,8.2972504e-05,4.5985646
890.0,0.0001117177,3.2487710999999994e-05,7.9229989e-05,4.5151067
900.0,0.00010720854,3.040163e-05,7.680691e-05,4.4400821
910.0,0.0001032553,2.8503169999999993e-05,7.475213e-05,4.3705748
920.0,9.9640899e-05,2.6756456000000007e-05,7.2884443e-05,4.3057924
930.0,9.6386269e-05,2.5152432e-05,7.1233837e-05,4.2454727
940.0,9.3414329e-05,2.3683653000000003e-05,6.9730676e-05,4.1891074
950.0,9.0598879e-05,2.2330613e-05,6.8268266e-05,4.136132
960.0,8.7873084e-05,2.1079514e-05,6.679357e-05,4.0861214
970.0,8.5230516e-05,1.9921708999999987e-05,6.5308807e-05,4.0388669
980.0,8.2696472e-05,1.8845038999999993e-05,6.3851433e-05,3.9940592
990.0,8.0115083e-05,1.784476e-05,6.2270323e-05,3.9513257
1000.0,nan,nan,nan,nan
