#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.00383338,0.0003943219999999999,0.003439058,2.864132
410.0,0.0037474479,0.0003636074999999999,0.0033838404,2.8890816
420.0,0.0036513306,0.00033289720000000004,0.0033184334,2.896322
430.0,0.0035673198,0.0003047897,0.0032625301,2.8979759
440.0,0.0035336783,0.0002830509999999999,0.0032506273,2.9189192
450.0,0.0035125932,0.00026305480000000025,0.0032495384,2.9363068
460.0,0.0034463442,0.00023829509999999995,0.0032080491,2.9018677
470.0,0.0034327854,0.00022086990000000015,0.0032119155,2.9055209
480.0,0.0035298751,0.00021436529999999988,0.0033155098,2.9893654
490.0,0.003777472,0.00022659969999999988,0.0035508723,3.2595357
500.0,0.0043242267,0.00027791320000000036,0.0040463135,3.9813577
510.0,0.0052793383,0.00039786960000000055,0.0048814687,5.6084138
520.0,0.0065638436,0.0006130208,0.0059508228,8.6770005
530.0,0.0071348194,0.0007947889000000001,0.0063400305,11.772597
540.0,0.006662601,0.0008684354999999996,0.0057941655,13.732273
550.0,0.005377259,0.000804056,0.004573203,13.738242
560.0,0.004049204,0.0006890474999999997,0.0033601565,12.771152
570.0,0.0029392636,0.0005637297,0.0023755339,11.366024
580.0,0.002130082,0.00045481190000000015,0.0016752701,9.9856487
590.0,0.0015635584,0.00036601290000000007,0.0011975455,8.7569125
600.0,0.0011753065,0.00029860328,0.00087670322,7.7765783
610.0,0.00090670117,0.00024750247,0.0006591987,7.0041074
620.0,0.0007167264,0.00020854772000000006,0.00050817868,6.3985505
630.0,0.00057752582,0.00017851425000000004,0.00039901157,5.9235531
640.0,0.00047542461,0.00015428542,0.00032113919,5.5278627
650.0,0.00040042058,0.00013447045999999998,0.00026595012,5.1949139
660.0,0.00034599622,0.00011805494999999998,0.00022794127,4.9143826
670.0,0.00030827815,0.00010421292999999998,0.00020406522,4.6772893
680.0,0.00027518335,9.244064999999998e-05,0.0001827427,4.4667544
690.0,0.00024885381,8.240102000000001e-05,0.00016645279,4.2738015
700.0,0.00023000263,7.364263999999997e-05,0.00015635999,4.0947345
710.0,0.00021669821,6.594214e-05,0.00015075607,3.928728
720.0,0.00020779282,5.887296999999999e-05,0.00014891985,3.7618908
730.0,0.0002032314,5.251524000000001e-05,0.00015071616,3.6006195
740.0,0.00020200152,4.70515e-05,0.00015495002,3.4580211
750.0,0.00020416835,4.217922999999999e-05,0.00016198912,3.3232003
760.0,0.00021034828,3.781805e-05,0.00017253023,3.1945771
770.0,0.00022266994,3.374347e-05,0.00018892647,3.062272
780.0,0.0002421873,2.9974730000000005e-05,0.00021221257,2.9280712
790.0,0.00027161807,2.6470120000000018e-05,0.00024514795,2.7918176
800.0,0.00031484965,2.3225740000000006e-05,0.00029162391,2.6531222
810.0,0.00037945101,2.0261759999999987e-05,0.00035918925,2.5151287
820.0,0.00047731231,1.770427999999997e-05,0.00045960803,2.3898142
830.0,0.00062879305,1.581514000000006e-05,0.00061297791,2.3001372
840.0,0.00086558166,1.5598479999999948e-05,0.00084998318,2.3337838
850.0,0.0012098397,1.8839499999999832e-05,0.0011910002,2.6652679
860.0,0.0015993044,2.7621600000000014e-05,0.0015716828,3.5263999
870.0,0.0017810823,3.980709999999981e-05,0.0017412752,4.7915797
880.0,0.0015812111,4.731279999999993e-05,0.0015338983,5.7115342
890.0,0.0012071815,4.726490000000008e-05,0.0011599166,5.9268685
900.0,0.00089300943,4.337687999999998e-05,0.00084963255,5.7319841
