#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.0026084228,0.0001441770999999997,0.0024642457,1.6411117
410.0,0.0025607345,0.00013312729999999991,0.0024276072,1.6526147
420.0,0.0025041291,0.00012210780000000004,0.0023820213,1.65837
430.0,0.0024421581,0.0001112773,0.0023308808,1.6574931
440.0,0.00238053,0.0001008519000000002,0.0022796781,1.6493236
450.0,0.0023137219,9.080609999999973e-05,0.0022229158,1.6348626
460.0,0.0022252626,8.030510000000017e-05,0.0021449575,1.6091137
470.0,0.0021502572,7.15659000000003e-05,0.0020786913,1.5861469
480.0,0.0020753098,6.360999999999997e-05,0.0020116998,1.5583396
490.0,0.0020415568,5.937770000000002e-05,0.0019821791,1.5569258
500.0,0.0020684382,6.045140000000013e-05,0.0020079868,1.6068313
510.0,0.0021623621,6.842400000000009e-05,0.0020939381,1.7444864
520.0,0.0023079667,8.317700000000025e-05,0.0022247897,1.9994797
530.0,0.002536129,0.0001028829999999998,0.002433246,2.3780004
540.0,0.0027857946,0.0001275606999999999,0.0026582339,2.891169
550.0,0.0031071248,0.0001663658000000002,0.002940759,3.6616734
560.0,0.0035569419,0.00023033550000000009,0.0033266064,4.89593
570.0,0.0043279137,0.00034370880000000013,0.0039842049,7.1321835
580.0,0.0056561305,0.0005437677000000004,0.0051123628,11.335125
590.0,0.0079828168,0.0009060902000000001,0.0070767266,19.507903
600.0,0.011487362,0.001500955699999999,0.0099864063,34.108946
610.0,0.014746924,0.0021604910000000005,0.012586433,52.610288
620.0,0.014352642,0.0023023720000000004,0.01205027,60.699619
630.0,0.010975417,0.0018923194,0.0090830976,54.392296
640.0,0.0076854795,0.0013867901999999998,0.0062986893,43.678784
650.0,0.0055299426,0.0010246023,0.0045053403,35.386443
660.0,0.004162884,0.0007936733000000005,0.0033692107,29.808871
670.0,0.0031731048,0.0006319177000000003,0.0025411871,25.29885
680.0,0.0023937252,0.0005064021999999998,0.001887323,21.417832
690.0,0.001825818,0.0004085422000000001,0.0014172758,18.238892
700.0,0.0014223668,0.00033344319999999996,0.0010889236,15.719985
710.0,0.0011325654,0.0002759381,0.0008566273,13.744689
720.0,0.00091624234,0.00023106232,0.00068518002,12.180516
730.0,0.00075371084,0.00019603980999999997,0.00055767103,10.940944
740.0,0.00063208532,0.00016846335,0.00046362197,9.9580116
750.0,0.00053910337,0.00014621045000000002,0.00039289292,9.157031
760.0,0.00046733216,0.00012806257000000002,0.00033926959,8.497547
770.0,0.0004099323,0.00011299717000000001,0.00029693513,7.9436446
780.0,0.0003627148,0.00010041621000000001,0.00026229859,7.4760002
790.0,0.00032308885,8.978626999999999e-05,0.00023330258,7.0739313
800.0,0.00028961546,8.0717e-05,0.00020889846,6.7253293
810.0,0.00026106788,7.292241999999998e-05,0.00018814546,6.4213286
820.0,0.0002364851,6.617203999999998e-05,0.00017031306,6.1541158
830.0,0.00021328775,6.025055e-05,0.0001530372,5.9161102
840.0,0.00019328795,5.507106999999998e-05,0.00013821688,5.7049608
850.0,0.00017615441,5.051171e-05,0.0001256427,5.5164032
860.0,0.00016152707,4.648039e-05,0.00011504668,5.3478302
870.0,0.00014891054,4.2901689999999995e-05,0.00010600885,5.1963168
880.0,0.00013785471,3.970959400000001e-05,9.8145116e-05,5.058749
890.0,0.00012814721,3.6845949000000007e-05,9.1301261e-05,4.9336209
900.0,0.00012081285,3.430222e-05,8.651063e-05,4.8231439
