#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.00057000903,-0.00014058587000000003,0.0007105949,3.0620345
410.0,0.0005560677,-0.00014667851000000004,0.00070274621,3.1046079
420.0,0.00054044434,-0.00015038423999999995,0.00069082858,3.1215444
430.0,0.00052872781,-0.00015269568999999995,0.0006814235,3.1366287
440.0,0.00053051327,-0.00015562205999999999,0.00068613533,3.1901565
450.0,0.00053570991,-0.00015773258999999997,0.0006934425,3.2593312
460.0,0.00053099456,-0.0001548109,0.00068580546,3.2662981
470.0,0.00053811753,-0.0001551514,0.00069326893,3.3542644
480.0,0.00057316106,-0.00016081594000000006,0.000733977,3.5579942
490.0,0.00063970854,-0.00018121632000000002,0.00082092486,4.0655175
500.0,0.00077084429,-0.0002319123100000001,0.0010027566,5.3177069
510.0,0.00099096694,-0.00032849045999999997,0.0013194574,8.111044
520.0,0.0012844218,-0.0004711264,0.0017555482,13.547575
530.0,0.0014177096,-0.0005948068999999999,0.0020125165,19.526447
540.0,0.0013229927,-0.0006510192999999997,0.001974012,24.191371
550.0,0.0010483993,-0.0006237209999999998,0.0016721203,25.789124
560.0,0.00076420513,-0.00055423817,0.0013184433,25.647414
570.0,0.00052570103,-0.00047803677,0.0010037378,24.602173
580.0,0.00035034133,-0.00041554062000000007,0.00076588195,23.515485
590.0,0.00022382505,-0.00037357296000000003,0.00059739801,22.748328
600.0,0.00013326701,-0.00034761902,0.00048088603,22.580777
610.0,6.7014938e-05,-0.000332321612,0.00039933655,22.925419
620.0,2.0420821e-05,-0.00031803125899999997,0.00033845208,23.434252
630.0,-1.1518251e-05,-0.000302033231,0.00029051498,24.069556
640.0,-3.8172795e-05,-0.00029454226500000004,0.00025636947,25.165199
650.0,-6.3548498e-05,-0.000296781768,0.00023323327,26.889781
660.0,-8.9814609e-05,-0.000308962509,0.0002191479,29.295831
670.0,-0.00012289417,-0.00034039086,0.00021749669,32.474578
680.0,-0.00016373586,-0.00038690655,0.00022317069,36.694128
690.0,-0.00021470847,-0.00045044252,0.00023573405,41.97106
700.0,-0.00028474508,-0.00054349217,0.00025874709,49.334658
710.0,-0.00038381478,-0.00067853988,0.0002947251,59.907999
720.0,-0.00054800079,-0.00090541922,0.00035741843,78.28973
730.0,-0.00081615134,-0.0012745673,0.00045841596,107.71378
740.0,-0.0012121636,-0.00181233371,0.00060017011,148.36948
750.0,-0.00183865,-0.0026505144,0.0008118644,210.43469
760.0,-0.0028064526,-0.0039238497,0.0011173971,302.03152
770.0,-0.0041699534,-0.0056719095,0.0015019561,423.908
780.0,-0.0050533072,-0.0067052905,0.0016519833,486.65777
790.0,-0.0044172332,-0.005733650999999999,0.0013164178,404.23224
800.0,-0.0031171815,-0.00396628757,0.00084910607,272.24292
810.0,-0.0020910046,-0.0026135976,0.000522593,174.94279
820.0,-0.001434587,-0.00176519897,0.00033061197,115.51843
830.0,-0.0010111837,-0.00122644793,0.00021526423,79.298467
840.0,-0.00074041081,-0.00088657016,0.00014615935,56.600953
850.0,-0.0005624244,-0.00066575504,0.00010333064,41.888327
860.0,-0.00044072106,-0.000516261059,7.5539999e-05,31.96818
870.0,-0.00035468347,-0.000411501169,5.6817699e-05,25.032739
880.0,-0.00029226439,-0.000336045542,4.3781152e-05,20.03496
890.0,-0.00024601449,-0.000280602986,3.4588496e-05,16.354863
900.0,-0.00021334823,-0.000241703877,2.8355647e-05,13.677979
