#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.00055958211,-0.00022670866000000002,0.00078629077,3.3878289
410.0,0.00054671927,-0.00022959176000000002,0.00077631103,3.4292221
420.0,0.00053232286,-0.00022932653999999998,0.0007616494,3.4411823
430.0,0.00052262625,-0.00022780765000000001,0.0007504339,3.453916
440.0,0.00052856614,-0.00022856777999999997,0.00075713392,3.5198615
450.0,0.00053790459,-0.00022834053,0.00076624512,3.6010824
460.0,0.00053573394,-0.00022034308999999998,0.00075607703,3.6005268
470.0,0.00054597155,-0.00021780781,0.00076377936,3.6949199
480.0,0.00058877394,-0.00022464291999999995,0.00081341686,3.94257
490.0,0.00066566784,-0.00025361351,0.00091928135,4.5520536
500.0,0.00081421215,-0.0003294839500000001,0.0011436961,6.0644898
510.0,0.0010642973,-0.00048217050000000003,0.0015464678,9.5057275
520.0,0.0014042431,-0.0007264099000000002,0.002130653,16.44004
530.0,0.0015649751,-0.0009565973999999999,0.0025215725,24.462101
540.0,0.0014564198,-0.0010829329,0.0025393527,31.129382
550.0,0.0011294937,-0.0010608494,0.0021903431,33.833751
560.0,0.00079202097,-0.0009617162300000001,0.0017537372,34.233527
570.0,0.00051049757,-0.0008465486300000001,0.0013570462,33.462747
580.0,0.00030383394,-0.0007514458599999999,0.0010552798,32.678937
590.0,0.0001546179,-0.0006848881300000001,0.00083950603,32.217671
600.0,5.0434273e-05,-0.000636412317,0.00068684659,32.203355
610.0,-2.6245389e-05,-0.000606739689,0.0005804943,32.843216
620.0,-8.8936642e-05,-0.000596284972,0.00050734833,34.478897
630.0,-0.00014314277,-0.00059823757,0.0004550948,37.196655
640.0,-0.00019755821,-0.0006200775600000001,0.00042251935,41.151165
650.0,-0.00025823267,-0.00066474994,0.00040651727,46.663024
660.0,-0.00033328664,-0.00073995322,0.00040666658,54.226248
670.0,-0.00044013837,-0.00087229786,0.00043215949,64.430497
680.0,-0.00058687175,-0.0010666376300000001,0.00047976588,78.813509
690.0,-0.00079455584,-0.00135214433,0.00055758849,99.218867
700.0,-0.0011224088,-0.0018095916299999998,0.00068718283,130.97914
710.0,-0.0016664933,-0.0025637416299999997,0.00089724833,182.35015
720.0,-0.0026733925,-0.0039322513,0.0012588588,275.73624
730.0,-0.0042139222,-0.0059572868,0.0017433646,409.66767
740.0,-0.0053136392,-0.007277444100000001,0.0019638049,485.52563
750.0,-0.0048558584,-0.006464761500000001,0.0016089031,417.05147
760.0,-0.0036073234,-0.0046907425,0.0010834191,292.80834
770.0,-0.0024929296,-0.0031791744799999997,0.00068624488,193.61618
780.0,-0.0017219537,-0.00216051655,0.00043856285,129.12523
790.0,-0.0012183319,-0.0015068401700000001,0.00028850827,88.527457
800.0,-0.00088946625,-0.00108521604,0.00019574979,62.708928
810.0,-0.0006710486,-0.0008079822100000001,0.00013693361,45.796858
820.0,-0.00052356139,-0.000622364388,9.8802998e-05,34.485688
830.0,-0.00041607962,-0.00048845241,7.237279e-05,26.626442
840.0,-0.00033875448,-0.00039325093,5.449645e-05,21.070019
850.0,-0.0002812601,-0.000323328067,4.2067967e-05,17.020351
860.0,-0.00023742559,-0.000270505007,3.3079417e-05,13.965686
870.0,-0.00020429103,-0.000230748978,2.6457948e-05,11.623241
880.0,-0.00017923885,-0.00020079284400000003,2.1553994e-05,9.8284083
890.0,-0.00015919701,-0.00017713913699999998,1.7942127e-05,8.4477467
900.0,-0.00014325685,-0.000158639172,1.5382322e-05,7.3825921
