#Lambda,Qext,Qsca,Qabs,E^2
400.0,3.8556112e-06,-3.2648528999999997e-06,7.1204641e-06,2.0271893
410.0,3.7817819e-06,-3.2689507999999998e-06,7.0507327e-06,2.0508831
420.0,3.7002115e-06,-3.2317602e-06,6.9319717e-06,2.0621
430.0,3.6670144e-06,-3.1855547000000005e-06,6.8525691e-06,2.0766282
440.0,3.7830996e-06,-3.1913690000000003e-06,6.9744686e-06,2.1226416
450.0,3.9355166e-06,-3.1811668e-06,7.1166834e-06,2.1762941
460.0,3.9909055e-06,-3.0465597999999996e-06,7.0374653e-06,2.1902491
470.0,4.1524713e-06,-2.9949153e-06,7.1473866e-06,2.248576
480.0,4.6315983e-06,-3.1114894999999994e-06,7.7430878e-06,2.3870363
490.0,5.4107079e-06,-3.5622787e-06,8.9729866e-06,2.674378
500.0,6.8437654e-06,-4.7657606e-06,1.1609526e-05,3.3075887
510.0,9.2087108e-06,-7.3105142e-06,1.6519225e-05,4.6118392
520.0,1.2398799e-05,-1.1704270000000002e-05,2.4103069e-05,7.0771717
530.0,1.3901536e-05,-1.6382858e-05,3.0284394e-05,10.023904
540.0,1.3111788e-05,-2.0071355000000003e-05,3.3183143e-05,12.92783
550.0,1.0520752e-05,-2.1987959e-05,3.2508711e-05,15.196084
560.0,7.7176765e-06,-2.29916725e-05,3.0709349e-05,17.373274
570.0,4.8122083e-06,-2.34844727e-05,2.8296681e-05,19.736228
580.0,1.8339054e-06,-2.35356816e-05,2.5369587e-05,22.389735
590.0,-1.1950949e-06,-2.36519729e-05,2.2456878e-05,25.606647
600.0,-4.2310446e-06,-2.46039846e-05,2.037294e-05,30.184244
610.0,-7.6519853e-06,-2.70098773e-05,1.9357892e-05,36.97822
620.0,-1.1877284e-05,-3.1474847e-05,1.9597563e-05,46.965988
630.0,-1.7323868e-05,-3.8796218e-05,2.147235e-05,61.428311
640.0,-2.4492418e-05,-4.8818751e-05,2.4326333e-05,80.072293
650.0,-3.2048636e-05,-5.9763677e-05,2.7715041e-05,99.095719
660.0,-3.7913781e-05,-7.2180762e-05,3.4266981e-05,115.18634
670.0,-4.0856901e-05,-8.0984196e-05,4.0127295e-05,124.48934
680.0,-4.0392373e-05,-8.3368205e-05,4.2975832e-05,126.24144
690.0,-3.5003952e-05,-7.317641000000001e-05,3.8172458e-05,111.79843
700.0,-2.6403322e-05,-5.4568671999999995e-05,2.816535e-05,85.378976
710.0,-1.8812417e-05,-3.763713e-05,1.8824713e-05,61.205438
720.0,-1.3002988e-05,-2.4397099999999997e-05,1.1394112e-05,43.01951
730.0,-8.8976332e-06,-1.52943216e-05,6.3966884e-06,30.318475
740.0,-6.3026149e-06,-1.00509499e-05,3.748335e-06,21.970243
750.0,-4.6493445e-06,-7.0451466e-06,2.3958021e-06,16.38831
760.0,-3.5620134e-06,-5.2128365e-06,1.6508231e-06,12.554355
770.0,-2.7968208e-06,-3.9599453e-06,1.1631245e-06,9.7750524
780.0,-2.2642835e-06,-3.13423355e-06,8.6995005e-07,7.7796035
790.0,-1.8832645e-06,-2.57880894e-06,6.9554444e-07,6.3312319
800.0,-1.5970813e-06,-2.1677283e-06,5.70647e-07,5.247139
810.0,-1.3742371e-06,-1.86679945e-06,4.9256235e-07,4.4204536
820.0,-1.1962995e-06,-1.63939611e-06,4.4309661e-07,3.775783
830.0,-1.0277561e-06,-1.4124122099999998e-06,3.8465611e-07,3.2474665
840.0,-8.7834979e-07,-1.1842455600000001e-06,3.0589577e-07,2.7994645
850.0,-7.5893601e-07,-1.00497102e-06,2.4603501e-07,2.4281576
860.0,-6.6612746e-07,-8.7686118e-07,2.1073372e-07,2.1266472
870.0,-5.9206168e-07,-7.761540000000001e-07,1.8409232e-07,1.8789643
880.0,-5.2897856e-07,-6.878726899999999e-07,1.5889413e-07,1.6701882
890.0,-4.7392967e-07,-6.1046997e-07,1.365403e-07,1.4918619
900.0,-4.3213384e-07,-5.4920501e-07,1.1707117e-07,1.3430903
910.0,-3.9795408e-07,-4.988648200000001e-07,1.0091074e-07,1.214732
920.0,-3.6954839e-07,-4.58235679e-07,8.8687289e-08,1.1032367
930.0,-3.4422205e-07,-4.2303346900000003e-07,7.8811419e-08,1.0057443
940.0,-3.2065138e-07,-3.91190119e-07,7.0538739e-08,0.91977854
950.0,-2.9989106e-07,-3.63525102e-07,6.3634042e-08,0.84348464
960.0,-2.8242752e-07,-3.40584064e-07,5.8156544e-08,0.7757879
970.0,-2.6754524e-07,-3.21586143e-07,5.4040903e-08,0.71582261
980.0,-2.5367167e-07,-3.0481666499999997e-07,5.1144995e-08,0.66272099
990.0,-2.3799579e-07,-2.86837815e-07,4.8842025e-08,0.61470381
1000.0,8.8765247e-06,1.0480909000000001e-05,-1.6043843e-06,0.46278422
