#Lambda,Qext,Qsca,Qabs,E^2
400.0,2.899486e-05,-3.5047206e-05,6.4042066e-05,3.0956497
410.0,2.83168e-05,-3.5253740999999996e-05,6.3570541e-05,3.1459636
420.0,2.7635387e-05,-3.4968256e-05,6.2603643e-05,3.168857
430.0,2.7452428e-05,-3.4631947999999994e-05,6.2084376e-05,3.2012395
440.0,2.8685377e-05,-3.5076122e-05,6.3761499e-05,3.3115503
450.0,3.0336917e-05,-3.5420711e-05,6.5757628e-05,3.4421114
460.0,3.1247664e-05,-3.4214048000000006e-05,6.5461712e-05,3.4776672
470.0,3.3126764e-05,-3.4130385e-05,6.7257149e-05,3.620413
480.0,3.8195777e-05,-3.6453663999999994e-05,7.4649441e-05,3.9840481
490.0,4.6172725e-05,-4.3480424000000004e-05,8.9653149e-05,4.770892
500.0,6.0671064e-05,-6.1818496e-05,0.00012248956,6.6630498
510.0,8.4840812e-05,-0.00010255082800000001,0.00018739164,11.099456
520.0,0.00011782005,-0.00017918987,0.00029700992,20.824456
530.0,0.00012942658,-0.00026895787,0.00039838445,34.051887
540.0,0.00010999039,-0.00035027806,0.00046026845,48.993841
550.0,6.2944339e-05,-0.000398803091,0.00046174743,61.73679
560.0,1.045451e-05,-0.00042841394000000003,0.00043886845,74.236674
570.0,-4.4086427e-05,-0.00045854057700000004,0.00041445415,88.948293
580.0,-0.00010416463,-0.00051063308,0.00040646845,110.14432
590.0,-0.00018288084,-0.00060533388,0.00042245304,142.68874
600.0,-0.00028594019,-0.00073988655,0.00045394636,188.22524
610.0,-0.00037555387,-0.0008226933100000001,0.00044713944,222.43491
620.0,-0.0003636879,-0.00070861759,0.00034492969,201.25934
630.0,-0.00027303897,-0.00048940651,0.00021636754,145.12096
640.0,-0.00018633035,-0.00031629339,0.00012996304,95.59264
650.0,-0.00013057787,-0.00021689871999999998,8.632085e-05,65.348712
660.0,-9.6157969e-05,-0.000160953585,6.4795616e-05,48.08437
670.0,-7.261602e-05,-0.000124135574,5.1519554e-05,36.7364
680.0,-5.5072216e-05,-9.4873669e-05,3.9801453e-05,28.204017
690.0,-4.269585e-05,-7.2477666e-05,2.9781816e-05,21.820436
700.0,-3.3620814e-05,-5.5710151999999996e-05,2.2089338e-05,17.058764
710.0,-2.6751175e-05,-4.3082721e-05,1.6331546e-05,13.503391
720.0,-2.0970204e-05,-3.2227148e-05,1.1256944e-05,10.665593
730.0,-1.6410167e-05,-2.40457462e-05,7.6355792e-06,8.4663036
740.0,-1.3212748e-05,-1.86921183e-05,5.4793703e-06,6.8582545
750.0,-1.0870337e-05,-1.49384719e-05,4.0681349e-06,5.6440608
760.0,-9.1196705e-06,-1.21882858e-05,3.0686153e-06,4.7021828
770.0,-7.762223e-06,-1.01220494e-05,2.3598264e-06,3.9527554
780.0,-6.7010087e-06,-8.576303599999999e-06,1.8752949e-06,3.3634074
790.0,-5.8533374e-06,-7.3943689e-06,1.5410315e-06,2.8938572
800.0,-5.1602939e-06,-6.4567867e-06,1.2964928e-06,2.5149842
810.0,-4.5703176e-06,-5.6606145e-06,1.0902969e-06,2.2005879
820.0,-4.0622128e-06,-4.97644748e-06,9.1423468e-07,1.9351503
830.0,-3.586023e-06,-4.3540864e-06,7.680634e-07,1.7087786
840.0,-3.1788071e-06,-3.82963135e-06,6.5082425e-07,1.5165249
850.0,-2.8379204e-06,-3.3930714799999996e-06,5.5515108e-07,1.3521535
860.0,-2.5603653e-06,-3.04386243e-06,4.8349713e-07,1.2129633
870.0,-2.3339025e-06,-2.76411288e-06,4.3021038e-07,1.0951757
880.0,-2.1380838e-06,-2.52315243e-06,3.8506863e-07,0.99411702
890.0,-1.9582095e-06,-2.30186006e-06,3.4365056e-07,0.90555637
900.0,-1.8153139e-06,-2.12408453e-06,3.0877063e-07,0.82903946
