#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.0039414981,0.00039452480000000054,0.0035469733,2.8512967
410.0,0.0038604947,0.0003645104000000003,0.0034959843,2.880195
420.0,0.0037668872,0.0003342419000000002,0.0034326453,2.8907956
430.0,0.0036816847,0.00030609659999999983,0.0033755881,2.8933725
440.0,0.0036408007,0.00028347349999999997,0.0033573272,2.9093507
450.0,0.0036088116,0.0002623669000000003,0.0033464447,2.9191122
460.0,0.0035285534,0.00023670479999999975,0.0032918486,2.8776993
470.0,0.0034982823,0.00021808739999999976,0.0032801949,2.8703517
480.0,0.0035606537,0.0002086579999999996,0.0033519957,2.925194
490.0,0.0037641044,0.00021649610000000008,0.0035476083,3.1464843
500.0,0.0042466406,0.0002590942999999993,0.0039875463,3.763969
510.0,0.0051367289,0.0003634234999999996,0.0047733054,5.187206
520.0,0.0064999015,0.0005651645000000005,0.005934737,8.0406565
530.0,0.0077570785,0.0008049522999999999,0.0069521262,11.841717
540.0,0.0084293976,0.0010295767999999993,0.0073998208,15.985629
550.0,0.0078720155,0.001116321899999999,0.0067556936,18.556103
560.0,0.0064453184,0.0010554302000000005,0.0053898882,18.912433
570.0,0.0047692488,0.0008944232999999998,0.0038748255,17.363843
580.0,0.0033887169,0.0007188080999999996,0.0026699088,15.158842
590.0,0.0023987887,0.0005663628,0.0018324259,12.997677
600.0,0.0017393506,0.00045149299999999986,0.0012878576,11.274003
610.0,0.0013031435,0.00036693780000000007,0.0009362057,9.9606889
620.0,0.0010094672,0.00030482797000000005,0.00070463923,8.9822976
630.0,0.00080407706,0.00025876594000000003,0.00054531112,8.2624683
640.0,0.00065668498,0.00022293429000000002,0.00043375069,7.6987257
650.0,0.00054522256,0.00019458166999999996,0.00035064089,7.2434268
660.0,0.0004554171,0.00017147832,0.00028393878,6.8497809
670.0,0.00038642248,0.00015187032000000002,0.00023455216,6.4805091
680.0,0.00033138531,0.00013515134000000002,0.00019623397,6.1516214
690.0,0.00028848613,0.00012089379,0.00016759234,5.8656756
700.0,0.00025516542,0.00010868821000000001,0.00014647721,5.6173164
710.0,0.00022872167,9.820306999999999e-05,0.0001305186,5.4021815
720.0,0.00020651278,8.911738000000001e-05,0.0001173954,5.2140003
730.0,0.00018746891,8.118920000000001e-05,0.00010627971,5.0452516
740.0,0.00017122712,7.422405899999998e-05,9.7003061e-05,4.8946453
750.0,0.00015738395,6.807868500000001e-05,8.9305265e-05,4.7608901
760.0,0.00014555131,6.262937800000001e-05,8.2921932e-05,4.640821
770.0,0.00013517808,5.776998199999999e-05,7.7408098e-05,4.5321313
780.0,0.000125763,5.342471500000001e-05,7.2338285e-05,4.4329973
790.0,0.00011715609,4.9514899e-05,6.7641191e-05,4.3420172
800.0,0.00010933694,4.5988280999999996e-05,6.3348659e-05,4.2585132
810.0,0.0001022274,4.2799462999999994e-05,5.9427937e-05,4.1815396
820.0,9.5700257e-05,3.9904644e-05,5.5795613e-05,4.1097962
830.0,8.9110369e-05,3.726162e-05,5.1848749e-05,4.0423417
840.0,8.3193989e-05,3.4851020000000004e-05,4.8342969e-05,3.9798472
850.0,7.7911608e-05,3.2651225000000005e-05,4.5260383e-05,3.9220661
860.0,7.3190911e-05,3.0635545e-05,4.2555366e-05,3.86857
870.0,6.8984639e-05,2.8788856999999994e-05,4.0195782e-05,3.81887
880.0,6.5228343e-05,2.7088091000000005e-05,3.8140252e-05,3.7726091
890.0,6.185327e-05,2.5523744999999997e-05,3.6329525e-05,3.7293632
900.0,5.9270248e-05,2.4088460999999998e-05,3.5181787e-05,3.6899766
910.0,5.701484e-05,2.2761071999999998e-05,3.4253768e-05,3.6533675
920.0,5.4951787e-05,2.1528064000000003e-05,3.3423723e-05,3.6192098
930.0,5.3048669e-05,2.0382484e-05,3.2666185e-05,3.5872322
940.0,5.1280324e-05,1.9318003000000002e-05,3.1962321e-05,3.5571674
950.0,4.9617256e-05,1.8324795000000004e-05,3.1292461e-05,3.5286755
960.0,4.8029323e-05,1.7397280000000002e-05,3.0632043e-05,3.501435
970.0,4.6509871e-05,1.6532297e-05,2.9977574e-05,3.4753247
980.0,4.506284e-05,1.5720388e-05,2.9342452e-05,3.4503762
990.0,4.3584766e-05,1.4960667999999996e-05,2.8624098e-05,3.4263949
1000.0,nan,nan,nan,nan
