#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.0037752842,0.0003668431,0.0034084411,2.7295232
410.0,0.0036950034,0.00033850139999999987,0.003356502,2.7540674
420.0,0.003604023,0.0003101782,0.0032938448,2.7624967
430.0,0.003521929,0.00028400690000000015,0.0032379221,2.7643474
440.0,0.0034824213,0.00026309780000000017,0.0032193235,2.7796438
450.0,0.0034523432,0.00024369150000000004,0.0032086517,2.7899461
460.0,0.003379086,0.0002202832,0.0031588028,2.7544465
470.0,0.0033531353,0.00020331009999999998,0.0031498252,2.7504124
480.0,0.0034206951,0.00019537240000000022,0.0032253227,2.8095295
490.0,0.0036242814,0.00020353050000000011,0.0034207509,3.025904
500.0,0.0040936865,0.00024399459999999975,0.0038496919,3.6145454
510.0,0.0049228468,0.00033871779999999994,0.004584129,4.9247299
520.0,0.0060437239,0.0005033262000000002,0.0055403977,7.3189657
530.0,0.0065881667,0.0006327618999999998,0.0059554048,9.6131099
540.0,0.0062657404,0.0006675364999999996,0.0055982039,10.847149
550.0,0.0052882753,0.0005937421,0.0046945332,10.484467
560.0,0.0043264026,0.0004857472000000004,0.0038406554,9.3882362
570.0,0.0036627469,0.0003821209,0.003280626,8.1228891
580.0,0.0034456186,0.0003120235,0.0031335951,7.2625744
590.0,0.003753722,0.0003020325,0.0034516895,7.4909838
600.0,0.0043732455,0.00037874869999999974,0.0039944968,9.677003
610.0,0.0042906475,0.00047607689999999963,0.0038145706,12.6665
620.0,0.0032302646,0.00046721589999999986,0.0027630487,13.297473
630.0,0.0022130129,0.0003975799000000002,0.001815433,12.251093
640.0,0.001540162,0.0003268976,0.0012132644,10.928834
650.0,0.0011215191,0.0002714627199999999,0.00085005638,9.8120522
660.0,0.0008461133,0.0002291388,0.0006169745,8.9021801
670.0,0.00066151605,0.00019548054000000006,0.00046603551,8.1149073
680.0,0.00053043435,0.00016854787,0.00036188648,7.4681324
690.0,0.0004378846,0.0001469544,0.0002909302,6.9476322
700.0,0.00036992563,0.00012928225999999998,0.00024064337,6.5171305
710.0,0.00031885553,0.00011468901999999999,0.00020416651,6.1589694
720.0,0.0002780053,0.00010238668000000001,0.00017561862,5.8530896
730.0,0.00024547815,9.200451999999998e-05,0.00015347363,5.5928781
740.0,0.00021948683,8.318875e-05,0.00013629808,5.3721527
750.0,0.00019819558,7.558604000000002e-05,0.00012260954,5.1815545
760.0,0.00018055899,6.897924e-05,0.00011157975,5.0147572
770.0,0.00016536875,6.317544000000001e-05,0.00010219331,4.8650778
780.0,0.0001519873,5.8045648999999986e-05,9.3941651e-05,4.7306826
790.0,0.00014015717,5.349107199999999e-05,8.6666098e-05,4.6094952
800.0,0.00012969872,4.9427560999999994e-05,8.0271159e-05,4.5004405
810.0,0.00012040003,4.5787722e-05,7.4612308e-05,4.4020702
820.0,0.00011203484,4.251796499999999e-05,6.9516875e-05,4.3123401
830.0,0.00010366612,3.9553904e-05,6.4112216e-05,4.228929
840.0,9.6241439e-05,3.6874524999999996e-05,5.9366914e-05,4.1524629
850.0,8.9702738e-05,3.4443866e-05,5.5258872e-05,4.0824362
860.0,8.3912654e-05,3.2231617999999994e-05,5.1681036e-05,4.0179883
870.0,7.8757076e-05,3.0213284999999996e-05,4.8543791e-05,3.9583955
880.0,7.4146489e-05,2.8365717000000005e-05,4.5780772e-05,3.9032014
890.0,7.0020693e-05,2.6671459000000005e-05,4.3349234e-05,3.8520429
900.0,6.6877073e-05,2.5124965e-05,4.1752108e-05,3.8058184
