#Lambda,Qext,Qsca,Qabs,E^2
400.0,9.7830107e-05,-0.000123408133,0.00022123824,3.7396518
410.0,9.5056732e-05,-0.000124632028,0.00021968876,3.8048658
420.0,9.2340593e-05,-0.000124018367,0.00021635896,3.8329368
430.0,9.1424787e-05,-0.00012322614300000001,0.00021465093,3.8738159
440.0,9.5464573e-05,-0.00012537280700000003,0.00022083738,4.0199737
450.0,0.00010108448,-0.00012730921,0.00022839369,4.1965511
460.0,0.00010436129,-0.00012358123999999998,0.00022794253,4.2469301
470.0,0.00011107671,-0.00012415754,0.00023523425,4.4466024
480.0,0.00012903634,-0.00013391361,0.00026294995,4.9546226
490.0,0.0001572584,-0.00016191784000000003,0.00031917624,6.0743147
500.0,0.00020861051,-0.0002347311,0.00044334161,8.84628
510.0,0.00029438881,-0.00039884655000000003,0.00069323536,15.60425
520.0,0.00041051661,-0.0007142977899999999,0.0011248144,31.014309
530.0,0.00044264538,-0.00109182882,0.0015344742,52.474654
540.0,0.00035625942,-0.00145000028,0.0018062597,77.375062
550.0,0.00016616023,-0.00170116567,0.0018673259,100.28641
560.0,-5.3521349e-05,-0.001905683649,0.0018521623,125.35949
570.0,-0.00030409888,-0.00214609448,0.0018419956,157.45184
580.0,-0.00061191017,-0.00250665807,0.0018947479,204.09647
590.0,-0.0010115573,-0.002980132,0.0019685747,265.6901
600.0,-0.0013494466,-0.0031815678,0.0018321212,308.25987
610.0,-0.0012681584,-0.0025479511999999998,0.0012797928,265.6428
620.0,-0.00089190602,-0.00159234407,0.00070043805,177.38112
630.0,-0.00057555318,-0.00094106049,0.00036550731,111.84929
640.0,-0.00037661124,-0.0005768485300000001,0.00020023729,72.067518
650.0,-0.00025889861,-0.00037917684999999997,0.00012027824,49.320005
660.0,-0.00018548331,-0.000264342333,7.8859023e-05,35.741634
670.0,-0.00013695623,-0.00019183938000000002,5.488315e-05,26.721308
680.0,-0.00010189324,-0.00014029046,3.839722e-05,20.277014
690.0,-7.7536095e-05,-0.000104712095,2.7176e-05,15.614438
700.0,-6.0389964e-05,-7.9960709e-05,1.9570745e-05,12.185329
710.0,-4.8104757e-05,-6.2508014e-05,1.4403257e-05,9.6515135
720.0,-3.8653308e-05,-4.9362376e-05,1.0709068e-05,7.7101343
730.0,-3.1656903e-05,-3.98725435e-05,8.2156405e-06,6.2692131
740.0,-2.6677407e-05,-3.32337869e-05,6.5563799e-06,5.2083906
750.0,-2.2909963e-05,-2.8285411400000002e-05,5.3754484e-06,4.384971
760.0,-2.0056165e-05,-2.45581853e-05,4.5020203e-06,3.7375224
770.0,-1.7659517e-05,-2.14467654e-05,3.7872484e-06,3.2086304
780.0,-1.5615589e-05,-1.88264074e-05,3.2108184e-06,2.7738795
790.0,-1.3911689e-05,-1.66528792e-05,2.7411902e-06,2.4141599
800.0,-1.2479766e-05,-1.48364708e-05,2.3567048e-06,2.1158806
810.0,-1.1240147e-05,-1.32808984e-05,2.0407514e-06,1.8661988
820.0,-1.0165286e-05,-1.19455996e-05,1.7803136e-06,1.654818
830.0,-9.1430202e-06,-1.06956029e-05,1.5525827e-06,1.4725347
840.0,-8.2790458e-06,-9.653269700000001e-06,1.3742239e-06,1.3174716
850.0,-7.5664773e-06,-8.8087552e-06,1.2422779e-06,1.1857908
860.0,-6.9808852e-06,-8.1207511e-06,1.1398659e-06,1.0731507
870.0,-6.4982301e-06,-7.5546578e-06,1.0564277e-06,0.9761619
880.0,-6.0880674e-06,-7.07691449e-06,9.8884709e-07,0.89271123
890.0,-5.7175435e-06,-6.64281383e-06,9.2527033e-07,0.8198434
900.0,-5.4216923e-06,-6.28299344e-06,8.6130114e-07,0.75654716
