#Lambda,Qext,Qsca,Qabs,E^2
400.0,3.350652e-06,-4.6487777e-06,7.9994297e-06,2.2770677
410.0,3.2716286e-06,-4.6733979999999995e-06,7.9450266e-06,2.3106619
420.0,3.1936152e-06,-4.6339854e-06,7.8276006e-06,2.3282036
430.0,3.1781234e-06,-4.5878953e-06,7.7660187e-06,2.35314
440.0,3.3366083e-06,-4.644500100000001e-06,7.9811084e-06,2.4287065
450.0,3.5507911e-06,-4.6848503999999995e-06,8.2356415e-06,2.5181773
460.0,3.6799896e-06,-4.519218999999999e-06,8.1992086e-06,2.5515466
470.0,3.9288529e-06,-4.497575700000001e-06,8.4264286e-06,2.6506987
480.0,4.5659744e-06,-4.793658399999999e-06,9.3596328e-06,2.8850895
490.0,5.5539478e-06,-5.697931200000001e-06,1.1251879e-05,3.3530155
500.0,7.3338245e-06,-8.0708205e-06,1.5404645e-05,4.3879499
510.0,1.0280115e-05,-1.3353864000000001e-05,2.3633979e-05,6.5958322
520.0,1.4266069e-05,-2.3308339e-05,3.7574408e-05,11.029576
530.0,1.5733782e-05,-3.520357e-05,5.0937352e-05,16.855513
540.0,1.3780376e-05,-4.6924497999999996e-05,6.0704874e-05,23.645908
550.0,8.8806234e-06,-5.65821076e-05,6.5462731e-05,30.612499
560.0,3.0139256e-06,-6.63600354e-05,6.9373961e-05,39.274222
570.0,-4.3734526e-06,-7.79300366e-05,7.3556584e-05,51.301339
580.0,-1.4257111e-05,-9.204234e-05,7.7785229e-05,68.588542
590.0,-2.7926677e-05,-0.000109328314,8.1401637e-05,92.788349
600.0,-4.3876859e-05,-0.000125643649,8.176679e-05,120.92425
610.0,-5.2521129e-05,-0.000121716078,6.9194949e-05,130.59661
620.0,-4.5043325e-05,-9.018957e-05,4.5146245e-05,105.69196
630.0,-3.178801e-05,-5.7471941e-05,2.5683931e-05,72.554998
640.0,-2.14236e-05,-3.6165235999999996e-05,1.4741636e-05,47.897504
650.0,-1.5085197e-05,-2.46900896e-05,9.6048926e-06,33.384268
660.0,-1.1178941e-05,-1.80383944e-05,6.8594534e-06,25.019923
670.0,-8.4352242e-06,-1.3513453500000001e-05,5.0782293e-06,19.324413
680.0,-6.3455167e-06,-1.01790335e-05,3.8335168e-06,15.007662
690.0,-4.8525689e-06,-7.8641922e-06,3.0116233e-06,11.763487
700.0,-3.7635671e-06,-6.1484718e-06,2.3849047e-06,9.3135725
710.0,-2.8870902e-06,-4.5975071e-06,1.7104169e-06,7.3591912
720.0,-2.2000318e-06,-3.3244653e-06,1.1244335e-06,5.8017665
730.0,-1.7482523e-06,-2.55161247e-06,8.0336017e-07,4.6698383
740.0,-1.458719e-06,-2.10976252e-06,6.5104352e-07,3.8676584
750.0,-1.2343434e-06,-1.77362633e-06,5.3928293e-07,3.2606574
760.0,-1.0499752e-06,-1.49778075e-06,4.4780555e-07,2.7762767
770.0,-8.9525161e-07,-1.27784302e-06,3.8259141e-07,2.3800243
780.0,-7.6775407e-07,-1.09362175e-06,3.2586768e-07,2.0555653
790.0,-6.6886646e-07,-9.411363399999999e-07,2.7226988e-07,1.7854655
800.0,-5.9358575e-07,-8.2268049e-07,2.2909474e-07,1.5624445
810.0,-5.3294112e-07,-7.3088308e-07,1.9794196e-07,1.3780209
820.0,-4.8470514e-07,-6.6195964e-07,1.772545e-07,1.2248113
830.0,-4.4025242e-07,-6.0100396e-07,1.6075154e-07,1.0933852
840.0,-4.0181519e-07,-5.4679188e-07,1.4497669e-07,0.97863632
850.0,-3.6790644e-07,-4.9551177e-07,1.2760533e-07,0.87845791
860.0,-3.3473907e-07,-4.4376155e-07,1.0902248e-07,0.79148269
870.0,-3.0235857e-07,-3.95385626e-07,9.3027056e-08,0.71671883
880.0,-2.7184931e-07,-3.5374487799999995e-07,8.1895568e-08,0.65292348
890.0,-2.4126981e-07,-3.1467028e-07,7.340047e-08,0.59659869
900.0,-2.1784637e-07,-2.83831964e-07,6.5985594e-08,0.54663197
910.0,-2.0199698e-07,-2.61556145e-07,5.9559165e-08,0.50183336
920.0,-1.9138985e-07,-2.461702e-07,5.478035e-08,0.4624026
930.0,-1.8430048e-07,-2.35623634e-07,5.1323154e-08,0.42788144
940.0,-1.7868362e-07,-2.26921014e-07,4.8237394e-08,0.39731001
950.0,-1.7255554e-07,-2.1735654199999999e-07,4.4801002e-08,0.3697355
960.0,-1.6444053e-07,-2.05335885e-07,4.0895355e-08,0.34444488
970.0,-1.5468976e-07,-1.91524261e-07,3.6834501e-08,0.32101156
980.0,-1.4455419e-07,-1.77643053e-07,3.3088863e-08,0.29929771
990.0,-1.3443048e-07,-1.64192893e-07,2.9762413e-08,0.27906385
1000.0,nan,nan,nan,nan
