#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.00010365849,-0.00011104233,0.00021470082,3.629304
410.0,0.00010033103,-0.00011300499999999999,0.00021333603,3.6950096
420.0,9.7020763e-05,-0.000113194977,0.00021021574,3.7242793
430.0,9.5475285e-05,-0.00011309148499999999,0.00020856677,3.7641856
440.0,9.8776656e-05,-0.00011547340400000001,0.00021425006,3.9002819
450.0,0.00010368976,-0.0001177155,0.00022140526,4.0683609
460.0,0.00010636742,-0.00011486999000000002,0.00022123741,4.1220954
470.0,0.00011257294,-0.00011598933,0.00022856227,4.3206149
480.0,0.00012953969,-0.00012527902,0.00025481871,4.8015375
490.0,0.00015659286,-0.0001514537,0.00030804656,5.8627952
500.0,0.00020610344,-0.00021866346999999998,0.00042476691,8.476403
510.0,0.00028847834,-0.00036762249999999997,0.00065610084,14.771024
520.0,0.00039885351,-0.0006464883900000001,0.0010453419,28.833176
530.0,0.00043025124,-0.00097332196,0.0014035732,48.053344
540.0,0.00035280934,-0.00127807086,0.0016308802,70.089929
550.0,0.00018066325,-0.0014881383499999999,0.0016688016,90.214466
560.0,-1.6448382e-05,-0.001653922482,0.0016374741,111.95619
570.0,-0.00023724553,-0.00185224783,0.0016150023,139.84133
580.0,-0.00050694239,-0.00217103069,0.0016640883,181.79605
590.0,-0.00088266279,-0.00267092539,0.0017882626,244.72914
600.0,-0.0012962547,-0.0031153635999999997,0.0018191089,310.53817
610.0,-0.0013535982,-0.0027598922,0.001406294,296.9653
620.0,-0.00098122998,-0.0017725603299999998,0.00079133035,204.97075
630.0,-0.00061802031,-0.001019944,0.00040192369,127.1147
640.0,-0.00038743838,-0.00059663626,0.00020919788,79.343201
650.0,-0.00025365883,-0.00037079706000000005,0.00011713823,52.310245
660.0,-0.00017336289,-0.000243900103,7.0537213e-05,36.377641
670.0,-0.00012386919,-0.000169281349,4.5412159e-05,26.118426
680.0,-9.1201235e-05,-0.000121495132,3.0293897e-05,19.263193
690.0,-6.9802926e-05,-9.0960734e-05,2.1157808e-05,14.655805
700.0,-5.4814445e-05,-7.003195699999999e-05,1.5217512e-05,11.357848
710.0,-4.412452e-05,-5.5390294e-05,1.1265774e-05,8.9605382
720.0,-3.5722048e-05,-4.41284561e-05,8.4064081e-06,7.1251473
730.0,-2.9462601e-05,-3.58852958e-05,6.4226948e-06,5.7708441
740.0,-2.5035068e-05,-3.01468348e-05,5.1117668e-06,4.7900358
750.0,-2.1639539e-05,-2.5817333399999998e-05,4.1777944e-06,4.0330071
760.0,-1.9021887e-05,-2.25074422e-05,3.4855552e-06,3.4374458
770.0,-1.6860653e-05,-1.98018265e-05,2.9411735e-06,2.9503312
780.0,-1.5059624e-05,-1.7567755999999998e-05,2.508132e-06,2.5544385
790.0,-1.3507545e-05,-1.56602265e-05,2.1526815e-06,2.2277267
800.0,-1.2172276e-05,-1.40363327e-05,1.8640567e-06,1.9552409
810.0,-1.1036511e-05,-1.26659341e-05,1.6294231e-06,1.727136
820.0,-1.0048e-05,-1.1479411099999999e-05,1.4314111e-06,1.5341911
830.0,-9.0945888e-06,-1.03533814e-05,1.2587926e-06,1.3671324
840.0,-8.2950712e-06,-9.4166623e-06,1.1215911e-06,1.2246272
850.0,-7.6255724e-06,-8.6305022e-06,1.0049298e-06,1.1024751
860.0,-7.0500592e-06,-7.956163759999999e-06,9.0610456e-07,0.99793616
870.0,-6.5398535e-06,-7.36374326e-06,8.2388976e-07,0.90788302
880.0,-6.0902707e-06,-6.84489248e-06,7.5462178e-07,0.82926381
890.0,-5.7018447e-06,-6.39471132e-06,6.9286662e-07,0.76010312
900.0,-5.4124801e-06,-6.05367521e-06,6.4119511e-07,0.70108504
