lambda,qEXT,qSCA,qABS,eSQU,eSQUdev,eSQUQ1,eSQUQ3,eSQUavg,eSQUmin,eSQUmax
660.0,0.00071180206,4.457800000000085e-06,0.0007073442599999999,2.2411965,1.26741,1.48688,2.91343,2.32885,0.01536,26.06887
670.0,0.0008622074099999999,7.004999999999924e-06,0.00085520241,2.9029786,1.80586,1.83794,3.81091,3.02944,0.0586,35.32193
680.0,0.0010536735,1.1087300000000005e-05,0.0010425862,3.8785894,2.49284,2.42299,5.10301,4.06568,0.07231,50.70489
690.0,0.0013023876,1.7440400000000213e-05,0.0012849472,5.3060442,3.33267,3.3759,7.00134,5.57575,0.04975,63.78648
700.0,0.0016810965,2.8668500000000093e-05,0.0016524279999999998,7.6994479,4.47703,5.09325,10.10505,8.08078,0.09008,71.13375
710.0,0.0022987969,4.9937199999999966e-05,0.0022488597,12.077271,6.5355,8.14345,15.95071,12.62541,0.21537,120.1914
720.0,0.003467615,9.741789999999969e-05,0.0033701971,21.743986,11.45775,14.22149,29.58637,22.64163,0.63818,201.33679
721.0,0.0036171007,0.00010408389999999991,0.0035130168,23.106704,12.18336,15.02315,31.5338,24.05294,0.49609,211.1655
723.0,0.0039302321,0.00011853090000000024,0.0038117012,26.064888,13.78252,16.76486,35.7928,27.11599,0.21548,231.57391
725.0,0.004255878,0.00013432090000000015,0.0041215571,29.30903,15.57322,18.58372,40.53015,30.47401,0.27696,252.72953
727.0,0.0045825618,0.00015112899999999985,0.0044314328,32.774889,17.53054,20.51541,45.61491,34.05974,0.80489,274.21054
729.0,0.0048942027,0.0001683874,0.0047258153,36.351871,19.60357,22.46137,50.88885,37.75785,0.97602,295.10868
730.0,0.0050382095,0.00017695359999999986,0.0048612559,38.133503,20.65943,23.43655,53.55694,39.59847,0.94759,305.04892
731.0,0.0051594718,0.00018453279999999968,0.004974939,39.730867,21.62245,24.24786,55.98164,41.2476,0.99172,313.52506
733.0,0.0053627898,0.00019868779999999975,0.005164102,42.734559,23.48565,25.68072,60.53723,44.34504,1.32817,328.13481
735.0,0.005501132299999999,0.000210813199999999,0.0052903191,45.345455,25.18822,26.89976,64.56032,47.03146,1.25881,338.18036
737.0,0.0055631074,0.0002202201000000006,0.0053428873,47.414498,26.64199,27.68934,67.79342,49.15243,1.25234,342.2164
739.0,0.0055435551,0.0002263860999999999,0.005317169,48.832838,27.77471,28.16471,70.17834,50.59563,1.07199,339.38695
740.0,0.0055035732,0.00022817050000000037,0.0052754027,49.27954,28.20549,28.19363,71.00616,51.04419,0.86523,335.39746
741.0,0.0054445068,0.0002290974000000003,0.0052154094,49.54896,28.54156,28.13424,71.57002,51.30858,0.69635,329.67337
743.0,0.005274569399999999,0.0002284422999999985,0.0050461271000000005,49.572905,28.93009,27.75091,71.94804,51.30303,0.47,324.28904
745.0,0.0050471169,0.0002247687999999996,0.0048223481,48.968587,28.95924,27.01098,71.41353,50.64674,0.37589,317.60021
747.0,0.0047778708,0.00021858180000000008,0.004559289,47.837329,28.67252,25.98817,70.13683,49.44632,0.23189,305.90102
749.0,0.0044825956,0.00021047380000000036,0.0042721218,46.298062,28.12742,24.7891,68.16172,47.82641,0.18914,290.02159
750.0,0.0043297047,0.00020589040000000038,0.0041238143,45.413175,27.7774,24.12304,67.08618,46.89861,0.21709,280.80522
751.0,0.0041754109,0.0002010498000000003,0.0039743611,44.470471,27.38586,23.40862,65.85745,45.91208,0.28113,270.9301
753.0,0.0038678634,0.00019082470000000027,0.0036770387,42.463048,26.50584,21.9773,63.17719,43.81632,0.36585,250.03077
755.0,0.0035686717,0.00018024899999999995,0.0033884227,40.367383,25.53841,20.53122,60.33125,41.63411,0.17799,228.55532
757.0,0.0032836274,0.00016960900000000025,0.0031140184,38.240862,24.51606,19.09644,57.39965,39.4245,0.15685,207.56489
759.0,0.0030167422,0.00015918599999999996,0.0028575562,36.14538,23.47608,17.78025,54.5475,37.25101,0.22564,187.86342
760.0,0.0028908562,0.00015413589999999956,0.0027367203000000003,35.127398,22.96084,17.1389,53.12918,36.19633,0.29386,178.66913
761.0,0.002766101,0.0001490891999999999,0.0026170118,34.103578,22.43686,16.48842,51.71604,35.13633,0.37832,169.71625
770.0,0.0018722845,0.00011047080000000016,0.0017618137,26.220376,18.21077,11.71942,40.50714,26.98864,0.24907,114.24618
780.0,0.001260929,8.114600000000004e-05,0.001179783,20.191888,14.74341,8.28998,31.75241,20.76073,0.31496,82.70065
790.0,0.00089245761,6.186766999999988e-05,0.0008305899400000001,16.217393,12.33982,6.15839,25.88234,16.65941,0.1515,62.76479
800.0,0.00066066947,4.882524000000008e-05,0.0006118442299999999,13.522776,10.63707,4.75487,21.86295,13.88391,0.05763,53.16813
810.0,0.00050753938,3.965448e-05,0.0004678849,11.620024,9.3967,3.80116,19.01295,11.92666,0.01326,46.05343
820.0,0.00040218907,3.296038000000001e-05,0.00036922869,10.22583,8.45746,3.13816,16.91427,10.49416,0.0443,40.85714
830.0,0.00032318186,2.7895650000000008e-05,0.00029528621,9.1676559,7.71947,2.68452,15.27496,9.40617,0.03316,37.64105
840.0,0.00026536122,2.3987880000000034e-05,0.00024137334,8.3461022,7.13186,2.3312,13.98662,8.56041,0.03211,33.4979
850.0,0.00022223266,2.089953e-05,0.00020133313,7.6923674,6.65443,2.06851,12.95918,7.88698,0.02027,31.65511
860.0,0.00018940703,1.8400749999999998e-05,0.00017100628000000002,7.1621257,6.25976,1.84608,12.11564,7.34055,0.01852,29.7449
870.0,0.00016394060000000002,1.6358610000000038e-05,0.00014758198999999998,6.7254112,5.93112,1.67617,11.41161,6.89048,0.01949,27.06028
880.0,0.00014377142,1.465644000000002e-05,0.00012911497999999998,6.3600927,5.6534,1.53761,10.81778,6.51378,0.00884,25.16302
890.0,0.00012753186000000002,1.3223310000000013e-05,0.00011430855,6.0501694,5.414,1.41826,10.31895,6.19438,0.0042,24.46667
900.0,0.00011578317,1.2021189999999999e-05,0.00010376198,5.7924417,5.21216,1.32218,9.91968,5.92853,0.00532,23.18697
