lambda,qEXT,qSCA,qABS,eSQU,eSQUdev,eSQUQ1,eSQUQ3,eSQUavg,eSQUmin,eSQUmax
615.0,0.010220728,0.0010196960000000005,0.009201032,15.971799,7.73541,10.80832,22.90347,17.16589,0.74723,90.2983
617.0,0.010903415,0.0011539771999999997,0.0097494378,18.18373,9.00842,11.97921,26.23332,19.43588,0.50606,96.61181
619.0,0.011563009,0.0012953200000000008,0.010267689,20.563481,10.40593,13.19773,29.79091,21.8714,0.36548,105.19591
620.0,0.011880078,0.001368612,0.010511466,21.816099,11.15972,13.82523,31.64611,23.14833,0.33654,110.23428
621.0,0.012182869,0.0014429050000000013,0.010739964,23.099871,11.94551,14.44652,33.60716,24.45354,0.33977,115.32532
623.0,0.012726027,0.001591615000000001,0.011134412,25.717218,13.59152,15.67452,37.62286,27.10354,0.44682,125.44887
625.0,0.013151406,0.0017346869999999986,0.011416719,28.309574,15.28754,16.80162,41.57211,29.71243,0.68723,135.11013
627.0,0.013418957,0.0018642069999999997,0.01155475,30.746891,16.95837,17.78493,45.37747,32.14778,1.0426,143.85622
629.0,0.013496486,0.0019720610000000006,0.011524425,32.889453,18.51669,18.52712,48.79366,34.26865,1.48165,151.31136
630.0,0.01345786,0.002015599,0.011442261,33.809151,19.22603,18.81027,50.26547,35.17008,1.71727,154.26886
631.0,0.01336672,0.002051270000000001,0.01131545,34.609439,19.8754,19.00844,51.56914,35.94737,1.95616,156.61029
633.0,0.013031947,0.0020972950000000008,0.010934652,35.813585,20.96223,19.19373,53.63254,37.0925,2.17051,159.29978
635.0,0.012514335,0.002108858,0.010405477,36.459591,21.73207,19.10543,54.8468,37.66489,1.56424,159.25767
637.0,0.011851553,0.0020879955,0.0097635575,36.560325,22.17289,18.7166,55.27699,37.68144,1.07065,156.65397
639.0,0.011089336000000002,0.002039352500000001,0.0090499835,36.175285,22.30356,18.14073,54.91771,37.20601,0.71457,151.87905
640.0,0.010685481,0.002006509,0.008678972,35.827859,22.26497,17.75651,54.48214,36.81235,0.59049,148.84004
641.0,0.010273666,0.001969075400000001,0.0083045906,35.393754,22.16561,17.34996,53.91264,36.33195,0.50201,145.45712
643.0,0.0094448109,0.0018836496999999992,0.0075611612,34.316285,21.81246,16.44121,52.42783,35.16328,0.4247,137.91816
645.0,0.0086341488,0.001789047099999999,0.006845101700000001,33.039664,21.29981,15.46371,50.67797,33.79943,0.4585,129.74712
647.0,0.0078635205,0.0016902498999999994,0.006173270600000001,31.647604,20.67865,14.50031,48.66716,32.32596,0.51933,121.2958
649.0,0.007146244,0.0015910593000000002,0.0055551847,30.206878,19.99179,13.54937,46.61879,30.81063,0.54193,112.88226
650.0,0.006809871800000001,0.0015422068000000002,0.005267665,29.484399,19.63453,13.08372,45.58007,30.05358,0.4513,108.74832
651.0,0.0064888788,0.0014941932000000005,0.0049946856,28.767195,19.27266,12.64112,44.54054,29.30361,0.38318,104.70633
653.0,0.0058931189,0.0014014325,0.0044916864,27.363396,18.54603,11.78153,42.52675,27.83961,0.30494,96.9383
