#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.0026511382,0.00015338340000000013,0.0024977548,1.6943331
410.0,0.0026008485,0.00014147300000000003,0.0024593755,1.70549
420.0,0.0025423143,0.00012969650000000006,0.0024126178,1.7108
430.0,0.0024807812,0.0001183133000000002,0.0023624679,1.71014
440.0,0.0024251841,0.00010772150000000003,0.0023174626,1.7044102
450.0,0.0023667429,9.75863999999999e-05,0.0022691565,1.6929108
460.0,0.0022854783,8.682480000000038e-05,0.0021986535,1.6686257
470.0,0.0022210906,7.799510000000001e-05,0.0021430955,1.6486191
480.0,0.0021710864,7.063420000000004e-05,0.0021004522,1.6300392
490.0,0.0021740663,6.75691e-05,0.0021064972,1.6450275
500.0,0.0022660826,7.115760000000028e-05,0.002194925,1.7286685
510.0,0.002469636,8.341519999999995e-05,0.0023862208,1.9266572
520.0,0.0027637786,0.00010251399999999973,0.0026612646,2.2532444
530.0,0.0029970096,0.00011453200000000009,0.0028824776,2.5581192
540.0,0.0030522185,0.00011315580000000004,0.0029390627,2.7258153
550.0,0.0029949621,0.00010711809999999983,0.002887844,2.8160247
560.0,0.002976983,0.00011049859999999988,0.0028664844,3.0107237
570.0,0.0031411616,0.00013656960000000022,0.003004592,3.5723411
580.0,0.0036162013,0.00020000120000000007,0.0034162001,4.9039515
590.0,0.0046386232,0.00033241439999999976,0.0043062088,7.8577561
600.0,0.0064984161,0.0005858853000000001,0.0059125308,13.977202
610.0,0.0095159678,0.0010338685999999996,0.0084820992,25.787745
620.0,0.012977728,0.0016315459999999993,0.011346182,43.527394
630.0,0.014038904,0.001978203999999999,0.0120607,57.22813
640.0,0.011514697,0.0017540825000000003,0.0097606145,55.521295
650.0,0.0084036122,0.0013458780000000009,0.0070577342,46.747899
660.0,0.0061594712,0.0010325552000000002,0.005126916,39.037787
670.0,0.0045322557,0.0008059180999999997,0.0037263376,32.410788
680.0,0.0032734176,0.0006288750000000001,0.0026445426,26.613492
690.0,0.0023832682,0.0004919634000000001,0.0018913048,21.891435
700.0,0.0017789555,0.0003896755000000001,0.00138928,18.261381
710.0,0.0013661962,0.00031406489999999984,0.0010521313,15.529591
720.0,0.0010737657,0.00025693745,0.00081682825,13.445062
730.0,0.0008658914,0.00021411173999999998,0.00065177966,11.867223
740.0,0.00071654781,0.00018162391000000006,0.0005349239,10.669464
750.0,0.00060469554,0.00015606925000000003,0.00044862629,9.7202407
760.0,0.00051954087,0.00013561838999999996,0.00038392248,8.9532284
770.0,0.00045166425,0.00011886958999999999,0.00033279466,8.3148392
780.0,0.00039624424,0.00010501925999999997,0.00029122498,7.7795415
790.0,0.0003504676,9.342858000000001e-05,0.00025703902,7.3247158
800.0,0.00031231405,8.363904000000002e-05,0.00022867501,6.9352917
810.0,0.00027998644,7.529053000000002e-05,0.00020469591,6.5985911
820.0,0.00025229203,6.810242999999997e-05,0.0001841896,6.3040949
830.0,0.00022652331,6.183230999999998e-05,0.000164691,6.0438672
840.0,0.0002045749,5.6375709999999983e-05,0.00014819919,5.8154312
850.0,0.00018583406,5.159986e-05,0.0001342342,5.6126719
860.0,0.00016983144,4.739095000000002e-05,0.00012244049,5.431812
870.0,0.00015611219,4.3668610000000005e-05,0.00011244358,5.2698123
880.0,0.00014424152,4.035832000000002e-05,0.0001038832,5.1239905
890.0,0.000133953,3.739316e-05,9.655984e-05,4.9925533
900.0,0.00012626646,3.4771785999999986e-05,9.1494674e-05,4.8771407
