#Lambda,Qext,Qsca,Qabs,E^2
400.0,0.00190845,7.325949999999995e-05,0.0018351905,1.3033763
410.0,0.0018712199,6.750669999999997e-05,0.0018037132,1.3094913
420.0,0.0018285709,6.185049999999997e-05,0.0017667204,1.3131765
430.0,0.0017790433,5.6169800000000067e-05,0.0017228735,1.3126477
440.0,0.0017198004,5.0291299999999936e-05,0.0016695091,1.3052151
450.0,0.0016547935,4.463640000000016e-05,0.0016101571,1.2939831
460.0,0.0015811311,3.9139899999999974e-05,0.0015419912,1.2797367
470.0,0.0015106875,3.4349900000000015e-05,0.0014763376,1.2644507
480.0,0.0014228791,2.9434799999999896e-05,0.0013934443,1.2411213
490.0,0.0013508602,2.603929999999994e-05,0.0013248209,1.2251214
500.0,0.001292917,2.4453299999999904e-05,0.0012684637,1.2219863
510.0,0.0012441816,2.5158800000000007e-05,0.0012190228,1.243209
520.0,0.0011978935,2.834819999999994e-05,0.0011695453,1.3013813
530.0,0.0012311444,3.514359999999984e-05,0.0011960008,1.4246694
540.0,0.0013007643,4.504589999999994e-05,0.0012557184,1.6233646
550.0,0.0014168499,5.917800000000001e-05,0.0013576719,1.9387421
560.0,0.0015529898,7.75750999999999e-05,0.0014754147,2.4056194
570.0,0.0017369363,0.00010330059999999995,0.0016336357,3.1008314
580.0,0.0019709042,0.00013970689999999995,0.0018311973,4.0353536
590.0,0.0023187057,0.0001946052000000001,0.0021241005,5.3259254
600.0,0.0028630693,0.00027726919999999976,0.0025858001,7.3842753
610.0,0.0037272154,0.0004029048999999998,0.0033243105,10.866704
620.0,0.0050462478,0.0005918456999999995,0.0044544021,16.692503
630.0,0.0069537329,0.0008664349999999996,0.0060872979,26.151817
640.0,0.0095792829,0.0012337493999999994,0.0083455335,40.480529
650.0,0.012526629,0.0016390009999999993,0.010887628,58.917196
660.0,0.015007453,0.0019871790000000004,0.013020274,78.125236
670.0,0.016338818,0.0022030140000000014,0.014135804,92.818574
680.0,0.016224511,0.002289771000000001,0.01393474,101.58748
690.0,0.013944917,0.0020768379999999993,0.011868079,96.324496
700.0,0.010552607,0.0016440986000000012,0.0089085084,79.700437
710.0,0.007613364,0.0012363388000000003,0.0063770252,62.527689
720.0,0.0053758702,0.0009180357999999996,0.0044578344,48.297805
730.0,0.0038240227,0.0006874151999999999,0.0031366075,37.633285
740.0,0.002796851,0.0005268323999999998,0.0022700186,30.076211
750.0,0.0021000324,0.00041162230000000005,0.0016884101,24.587355
760.0,0.0016290075,0.0003282622,0.0013007453,20.597826
770.0,0.0013003481,0.0002666156,0.0010337325,17.633107
780.0,0.0010648687,0.00022064676000000012,0.00084422194,15.411172
790.0,0.00088912822,0.00018560216,0.00070352606,13.698721
800.0,0.00075451849,0.00015824581000000002,0.00059627268,12.347752
810.0,0.00064938511,0.00013653154000000008,0.00051285357,11.263491
820.0,0.00056469186,0.00011901791000000001,0.00044567395,10.372487
830.0,0.00048958925,0.00010455753000000002,0.00038503172,9.6159727
840.0,0.00042732434,9.253994999999999e-05,0.00033478439,8.9717121
850.0,0.00037589126,8.244243999999998e-05,0.00029344882,8.4209336
860.0,0.00033345416,7.386950000000002e-05,0.00025958466,7.9467623
870.0,0.00029846311,6.653957000000001e-05,0.00023192354,7.5372119
880.0,0.00026935485,6.023459999999998e-05,0.00020912025,7.1815811
890.0,0.00024477452,5.4773189999999985e-05,0.00019000133,6.8696108
900.0,0.00022627085,5.009244000000001e-05,0.00017617841,6.6010171
910.0,0.00021054119,4.5974069999999995e-05,0.00016456712,6.3614495
920.0,0.00019658299,4.2322419999999994e-05,0.00015426057,6.1452663
930.0,0.00018417304,3.905652999999998e-05,0.00014511651,5.9498052
940.0,0.00017310475,3.613615999999999e-05,0.00013696859,5.772739
950.0,0.00016316598,3.3515209999999995e-05,0.00012965077,5.6118834
960.0,0.00015417558,3.115011000000002e-05,0.00012302547,5.4650095
970.0,0.00014600533,2.901009e-05,0.00011699524,5.3302016
980.0,0.00013856249,2.707181e-05,0.00011149068,5.2059628
990.0,0.00013130827,2.529917999999999e-05,0.00010600909,5.0899105
1000.0,0.0043544833,0.007329827,-0.0029753437,2.3565676
