#Lambda,Qext,Qsca,Qabs,E^2
400.0,2.4925322e-06,-6.2054427e-06,8.6979749e-06,2.489251
410.0,2.3967097e-06,-6.263228600000001e-06,8.6599383e-06,2.5321882
420.0,2.3182674e-06,-6.2307917000000005e-06,8.5490591e-06,2.5564126
430.0,2.3166252e-06,-6.2035947e-06,8.5202199e-06,2.5951802
440.0,2.5006972e-06,-6.3663304000000005e-06,8.8670276e-06,2.7117853
450.0,2.7652738e-06,-6.527485e-06,9.2927588e-06,2.8546809
460.0,2.9869474e-06,-6.374598699999999e-06,9.3615461e-06,2.9256123
470.0,3.3335168e-06,-6.463392900000001e-06,9.7969097e-06,3.0935252
480.0,4.1386526e-06,-7.150571399999999e-06,1.1289224e-05,3.4908241
490.0,5.3349407e-06,-8.957650299999999e-06,1.4292591e-05,4.2697828
500.0,7.4338694e-06,-1.3733583600000002e-05,2.1167453e-05,6.043872
510.0,1.0839981e-05,-2.5278174e-05,3.6118155e-05,10.117796
520.0,1.5139819e-05,-5.0167657e-05,6.5307476e-05,19.325205
530.0,1.405674e-05,-8.4091437e-05,9.8148177e-05,33.046887
540.0,4.8424643e-06,-0.0001241846257,0.00012902709,52.041975
550.0,-1.3037673e-05,-0.000160369063,0.00014733139,73.415015
560.0,-3.4404299e-05,-0.000187316849,0.00015291255,95.781324
570.0,-5.0690346e-05,-0.000185384746,0.0001346944,107.25064
580.0,-5.0214691e-05,-0.000144170661,9.395597e-05,94.963172
590.0,-3.627644e-05,-8.7973982e-05,5.1697542e-05,65.690176
600.0,-2.2803723e-05,-4.8881413e-05,2.607769e-05,41.204639
610.0,-1.4101931e-05,-2.7472528e-05,1.3370597e-05,25.93257
620.0,-9.0485312e-06,-1.63975881e-05,7.3490569e-06,17.157446
630.0,-6.0700527e-06,-1.04495009e-05,4.3794482e-06,12.070923
640.0,-4.22834e-06,-7.0156141e-06,2.7872741e-06,8.8335667
650.0,-3.0495638e-06,-4.9358764e-06,1.8863126e-06,6.6984461
660.0,-2.2793219e-06,-3.6361894e-06,1.3568675e-06,5.2366367
670.0,-1.790871e-06,-2.8416698e-06,1.0507988e-06,4.1771219
680.0,-1.4542481e-06,-2.30838881e-06,8.5414071e-07,3.3968819
690.0,-1.22186e-06,-1.9577191e-06,7.358591e-07,2.820788
700.0,-1.0539479e-06,-1.7482134800000002e-06,6.9426558e-07,2.3897533
710.0,-9.2525344e-07,-1.61447487e-06,6.8922143e-07,2.0635057
720.0,-8.1121117e-07,-1.48157021e-06,6.7035904e-07,1.8025854
730.0,-7.0638455e-07,-1.34119854e-06,6.3481399e-07,1.5850321
740.0,-6.3148746e-07,-1.2654526400000001e-06,6.3396518e-07,1.414247
750.0,-5.7264238e-07,-1.2186498100000001e-06,6.4600743e-07,1.2772278
760.0,-5.2504809e-07,-1.15899224e-06,6.3394415e-07,1.1541572
770.0,-4.8887319e-07,-1.09052846e-06,6.0165527e-07,1.0421377
780.0,-4.6285341e-07,-1.0442521e-06,5.8139869e-07,0.95051291
790.0,-4.4700445e-07,-1.03980087e-06,5.9279642e-07,0.88412133
800.0,-4.4221461e-07,-1.07439475e-06,6.3218014e-07,0.83950401
810.0,-4.4565459e-07,-1.12510079e-06,6.794462e-07,0.80951075
820.0,-4.5042437e-07,-1.15880732e-06,7.0838295e-07,0.7848785
830.0,-4.4915982e-07,-1.1600820900000002e-06,7.1092227e-07,0.76279596
840.0,-4.3734561e-07,-1.12769581e-06,6.903502e-07,0.73696805
850.0,-4.1659898e-07,-1.06320063e-06,6.4660165e-07,0.70064657
860.0,-3.9717682e-07,-9.9721819e-07,6.0004137e-07,0.66128735
870.0,-3.8663957e-07,-9.5896e-07,5.7232043e-07,0.63103869
880.0,-3.8527965e-07,-9.5357397e-07,5.6829432e-07,0.61411026
890.0,-3.8680465e-07,-9.6850828e-07,5.8170363e-07,0.60784692
900.0,-3.8541233e-07,-9.9026557e-07,6.0485324e-07,0.60451905
910.0,-3.8030276e-07,-1.00696058e-06,6.2665782e-07,0.60082536
920.0,-3.7558307e-07,-1.02069334e-06,6.4511027e-07,0.59732037
930.0,-3.7476526e-07,-1.04625272e-06,6.7148746e-07,0.60095608
940.0,-3.7777821e-07,-1.08844619e-06,7.1066798e-07,0.6139929
950.0,-3.8226282e-07,-1.13800078e-06,7.5573796e-07,0.63229706
960.0,-3.8611168e-07,-1.18512833e-06,7.9901665e-07,0.65159272
970.0,-3.8847824e-07,-1.22349034e-06,8.350121e-07,0.66790013
980.0,-3.8752228e-07,-1.2443564499999999e-06,8.5683417e-07,0.67609488
990.0,-3.8115418e-07,-1.2412107e-06,8.6005652e-07,0.67461014
1000.0,nan,nan,nan,nan
